superkingdom	phylum	class	order	family	genus	species
Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium	Clostridium sp. JN-9
Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium	Clostridium sp. JN500901
Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium	Clostridium sp. SY8519
Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium	Clostridium sp. SYSU GA15002T
Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium	Clostridium subterminale
Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium	Clostridium swellfunianum
Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium	Clostridium tagluense
Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium	Clostridium tarantellae
Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium	Clostridium tertium
Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium	Clostridium uliginosum
Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium	Clostridium ventriculi
Bacteria	Bacteroidetes	Chitinophagia	Chitinophagales	Chitinophagaceae	Cnuella	Cnuella takakiae
Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Cochleicola	Cochleicola gelatinilyticus
Bacteria	Proteobacteria	Alphaproteobacteria	Hyphomicrobiales	Cohaesibacteraceae	Cohaesibacter	Cohaesibacter marisflavi
Bacteria	Firmicutes	Bacilli	Bacillales	Paenibacillaceae	Cohnella	Cohnella abietis
Bacteria	Firmicutes	Bacilli	Bacillales	Paenibacillaceae	Cohnella	Cohnella ferri
Bacteria	Firmicutes	Bacilli	Bacillales	Paenibacillaceae	Cohnella	Cohnella thailandensis
Bacteria	Firmicutes	Clostridia	Clostridiales	unknown_ family	Colidextribacter	Colidextribacter massiliensis
Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Collimonas	Collimonas sp. OK412
Bacteria	Actinobacteria	Coriobacteriia	Coriobacteriales	Coriobacteriaceae	Collinsella	Collinsella aerofaciens
Bacteria	Actinobacteria	Coriobacteriia	Coriobacteriales	Coriobacteriaceae	Collinsella	Collinsella bouchesdurhonensis
Bacteria	Actinobacteria	Coriobacteriia	Coriobacteriales	Coriobacteriaceae	Collinsella	Collinsella intestinalis
Bacteria	Actinobacteria	Coriobacteriia	Coriobacteriales	Coriobacteriaceae	Collinsella	Collinsella phocaeensis
Bacteria	Actinobacteria	Coriobacteriia	Coriobacteriales	Coriobacteriaceae	Collinsella	Collinsella stercoris
Bacteria	Actinobacteria	Coriobacteriia	Coriobacteriales	Coriobacteriaceae	Collinsella	Collinsella tanakaei
Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	Colwelliaceae	Colwellia	Colwellia psychrotropica
Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	Colwelliaceae	Colwellia	Colwellia rossensis
Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	Colwelliaceae	Colwellia	Colwellia sp. 39_35_sub15_T18
Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	Colwelliaceae	Colwellia	Colwellia sp. Bg11-28
Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	Colwelliaceae	Colwellia	Colwellia sp. MT41
Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	unknown_ genus	Comamonadaceae bacterium CG_4_9_14_0_8_um_filter_57_21
Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	unknown_ genus	Comamonadaceae bacterium CG12_big_fil_rev_8_21_14_0_65_59_15
Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	unknown_ genus	Comamonadaceae bacterium PBBC2
Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	Comamonas	Comamonas sp. JNW
Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	Comamonas	Comamonas terrae
Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Acetobacteraceae	Commensalibacter	Commensalibacter sp. AMU001
Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Acetobacteraceae	Commensalibacter	Commensalibacter sp. MX01
Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Companilactobacillus	Companilactobacillus ginsenosidimutans
Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Companilactobacillus	Companilactobacillus mindensis
Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Companilactobacillus	Companilactobacillus nantensis
Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Companilactobacillus	Companilactobacillus nodensis
Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Companilactobacillus	Companilactobacillus nuruki
Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Companilactobacillus	Companilactobacillus versmoldensis
Bacteria	Proteobacteria	Betaproteobacteria	Neisseriales	Neisseriaceae	Conchiformibius	Conchiformibius steedae
Bacteria	Actinobacteria	Thermoleophilia	Solirubrobacterales	Conexibacteraceae	Conexibacter	Conexibacter arvalis
Bacteria	Actinobacteria	Thermoleophilia	Solirubrobacterales	Conexibacteraceae	Conexibacter	Conexibacter stalactiti
Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Confluentibacter	Confluentibacter citreus
Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Confluentibacter	Confluentibacter flavum
Bacteria	Proteobacteria	Gammaproteobacteria	Cellvibrionales	Halieaceae	Congregibacter	Congregibacter litoralis
Bacteria	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Conservatibacter	Conservatibacter flavescens
Bacteria	Proteobacteria	Alphaproteobacteria	Hyphomicrobiales	Aurantimonadaceae	Consotaella	Consotaella salsifontis
Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Coprococcus	Coprococcus catus
Bacteria	Coprothermobacterota	Coprothermobacteria	Coprothermobacterales	Coprothermobacteraceae	Coprothermobacter	Coprothermobacter proteolyticus
Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	Psychromonadaceae	Corallincola	Corallincola holothuriorum
Bacteria	Actinobacteria	Coriobacteriia	Coriobacteriales	Coriobacteriaceae	unknown_ genus	Coriobacteriaceae bacterium 68-1-3
Bacteria	Actinobacteria	Coriobacteriia	Coriobacteriales	Coriobacteriaceae	Coriobacterium	Coriobacterium glomerans
Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Alcaligenaceae	Corticimicrobacter	Corticimicrobacter populi
Bacteria	Actinobacteria	Actinobacteria	Corynebacteriales	Corynebacteriaceae	Corynebacterium	Corynebacterium auriscanis
Bacteria	Actinobacteria	Actinobacteria	Corynebacteriales	Corynebacteriaceae	Corynebacterium	Corynebacterium canis
Bacteria	Actinobacteria	Actinobacteria	Corynebacteriales	Corynebacteriaceae	Corynebacterium	Corynebacterium freiburgense
Bacteria	Actinobacteria	Actinobacteria	Corynebacteriales	Corynebacteriaceae	Corynebacterium	Corynebacterium godavarianum
Bacteria	Actinobacteria	Actinobacteria	Corynebacteriales	Corynebacteriaceae	Corynebacterium	Corynebacterium gottingense
Bacteria	Actinobacteria	Actinobacteria	Corynebacteriales	Corynebacteriaceae	Corynebacterium	Corynebacterium jeddahense
Bacteria	Actinobacteria	Actinomycetia	Corynebacteriales	Corynebacteriaceae	Corynebacterium	Corynebacterium liangguodongii
Bacteria	Actinobacteria	Actinomycetia	Corynebacteriales	Corynebacteriaceae	Corynebacterium	Corynebacterium phocae
Bacteria	Actinobacteria	Actinobacteria	Corynebacteriales	Corynebacteriaceae	Corynebacterium	Corynebacterium resistens
Bacteria	Actinobacteria	Actinobacteria	Corynebacteriales	Corynebacteriaceae	Corynebacterium	Corynebacterium sanguinis
Bacteria	Actinobacteria	Actinobacteria	Corynebacteriales	Corynebacteriaceae	Corynebacterium	Corynebacterium sp. 2183
Bacteria	Actinobacteria	Actinobacteria	Corynebacteriales	Corynebacteriaceae	Corynebacterium	Corynebacterium sp. 2184
Bacteria	Actinobacteria	Actinomycetia	Corynebacteriales	Corynebacteriaceae	Corynebacterium	Corynebacterium sp. HMSC058E07
Bacteria	Actinobacteria	Actinomycetia	Corynebacteriales	Corynebacteriaceae	Corynebacterium	Corynebacterium sp. HMSC078H07
Bacteria	Actinobacteria	Actinomycetia	Corynebacteriales	Corynebacteriaceae	Corynebacterium	Corynebacterium sp. HMSC28B08
Bacteria	Actinobacteria	Actinomycetia	Corynebacteriales	Corynebacteriaceae	Corynebacterium	Corynebacterium sp. HMSC30G07
Bacteria	Actinobacteria	Actinomycetia	Corynebacteriales	Corynebacteriaceae	Corynebacterium	Corynebacterium sp. J010B-136
Bacteria	Actinobacteria	Actinomycetia	Corynebacteriales	Corynebacteriaceae	Corynebacterium	Corynebacterium sp. NML98-0116
Bacteria	Actinobacteria	Actinobacteria	Corynebacteriales	Corynebacteriaceae	Corynebacterium	Corynebacterium sp. sy039
Bacteria	Proteobacteria	Gammaproteobacteria	Legionellales	Coxiellaceae	unknown_ genus	Coxiella-like endosymbiont of Amblyomma americanum
Bacteria	Proteobacteria	Gammaproteobacteria	Legionellales	Coxiellaceae	Coxiella	Coxiella burnetii
Bacteria	Proteobacteria	Gammaproteobacteria	Legionellales	Coxiellaceae	Coxiella	Coxiella endosymbiont of Amblyomma americanum
Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Crassaminicella	Crassaminicella profunda
Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Crassaminicella	Crassaminicella sp. SY095
Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Acetobacteraceae	Craurococcus	Craurococcus roseus
Bacteria	Cyanobacteria	unknown_ class	Oscillatoriales	Gomontiellaceae	Crinalium	Crinalium epipsammum
Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Croceibacter	Croceibacter atlanticus
Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Erythrobacteraceae	Croceicoccus	Croceicoccus sp.
Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Crocinitomicaceae	unknown_ genus	Crocinitomicaceae bacterium TMED16
Bacteria	Cyanobacteria	unknown_ class	Chroococcales	Aphanothecaceae	Crocosphaera	Crocosphaera subtropica
Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Microbacteriaceae	Cryobacterium	Cryobacterium mesophilum
Bacteria	Firmicutes	Clostridia	Clostridiales	Peptococcaceae	Cryptanaerobacter	Cryptanaerobacter phenolicus
Bacteria	Actinobacteria	Coriobacteriia	Eggerthellales	Eggerthellaceae	Cryptobacterium	Cryptobacterium curtum
Eukaryota	Basidiomycota	Tremellomycetes	Tremellales	Cryptococcaceae	Cryptococcus	Cryptococcus depauperatus
Eukaryota	Apicomplexa	Conoidasida	Eucoccidiorida	Cryptosporidiidae	Cryptosporidium	Cryptosporidium parvum
Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Odoribacteraceae	Culturomica	Culturomica massiliensis
Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Cuneatibacter	Cuneatibacter caecimuris
Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Cupriavidus	Cupriavidus metallidurans
Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Cupriavidus	Cupriavidus sp.
Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Cupriavidus	Cupriavidus sp. YR651
Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Microbacteriaceae	Curtobacterium	Curtobacterium albidum
Bacteria	Actinobacteria	Actinomycetia	Micrococcales	Microbacteriaceae	Curtobacterium	Curtobacterium sp. 'Ferrero'
Bacteria	Actinobacteria	Actinomycetia	Micrococcales	Microbacteriaceae	Curtobacterium	Curtobacterium sp. MCBA15_001
Bacteria	Cyanobacteria	unknown_ class	unknown_ order	unknown_ family	unknown_ genus	Cyanobacteria bacterium QS_8_64_29
Bacteria	Cyanobacteria	unknown_ class	unknown_ order	unknown_ family	unknown_ genus	cyanobacterium endosymbiont of Epithemia turgida
Bacteria	Cyanobacteria	unknown_ class	unknown_ order	unknown_ family	unknown_ genus	cyanobacterium endosymbiont of Rhopalodia gibberula
Bacteria	Cyanobacteria	unknown_ class	Chroococcales	Geminocystaceae	Cyanobacterium	Cyanobacterium sp. HL-69
Bacteria	Cyanobacteria	unknown_ class	Chroococcales	Geminocystaceae	Cyanobacterium	Cyanobacterium stanieri
Bacteria	Cyanobacteria	unknown_ class	Oscillatoriales	Cyanothecaceae	Cyanothece	Cyanothece sp. PCC 7425
Bacteria	Cyanobacteria	unknown_ class	Oscillatoriales	Cyanothecaceae	Cyanothece	Cyanothece sp. UBA12306
Bacteria	Bacteroidetes	Cytophagia	Cytophagales	Cyclobacteriaceae	Cyclobacterium	Cyclobacterium amurskyense
Bacteria	Proteobacteria	Gammaproteobacteria	Thiotrichales	Piscirickettsiaceae	Cycloclasticus	Cycloclasticus sp.
Bacteria	Proteobacteria	Gammaproteobacteria	Thiotrichales	Piscirickettsiaceae	Cycloclasticus	Cycloclasticus sp. 46_120_T64
Bacteria	Proteobacteria	Gammaproteobacteria	Thiotrichales	Piscirickettsiaceae	Cycloclasticus	Cycloclasticus sp. symbiont of Poecilosclerida sp. M
Bacteria	Cyanobacteria	unknown_ class	Nostocales	Aphanizomenonaceae	Cylindrospermopsis	Cylindrospermopsis raciborskii
Bacteria	Bacteroidetes	Cytophagia	Cytophagales	Cytophagaceae	unknown_ genus	Cytophagaceae bacterium
Bacteria	Bacteroidetes	Cytophagia	Cytophagales	unknown_ family	unknown_ genus	Cytophagales bacterium
Bacteria	Cyanobacteria	unknown_ class	Synechococcales	Synechococcaceae	Dactylococcopsis	Dactylococcopsis salina
Bacteria	Bacteroidetes	Sphingobacteriia	Sphingobacteriales	Sphingobacteriaceae	Pedobacter	Daejeonella oryzae
Bacteria	Bacteroidetes	Sphingobacteriia	Sphingobacteriales	Sphingobacteriaceae	Daejeonella	Daejeonella rubra
Bacteria	Proteobacteria	Betaproteobacteria	Rhodocyclales	Azonexaceae	Dechloromonas	Dechloromonas sp. HYN0024
Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Defluviimonas	Defluviimonas alba
Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Defluviimonas	Defluviimonas aquaemixtae
Bacteria	Firmicutes	Clostridia	Clostridiales	Defluviitaleaceae	Defluviitalea	Defluviitalea raffinosedens
Bacteria	Firmicutes	Clostridia	Clostridiales	Defluviitaleaceae	Defluviitalea	Defluviitalea saccharophila
Bacteria	Thermotogae	Thermotogae	Petrotogales	Petrotogaceae	Defluviitoga	Defluviitoga tunisiensis
Bacteria	Firmicutes	Clostridia	Clostridiales	Peptococcaceae	Dehalobacterium	Dehalobacterium formicoaceticum
Bacteria	Chloroflexi	Dehalococcoidia	Dehalococcoidales	Dehalococcoidaceae	Dehalococcoides	Dehalococcoides mccartyi
Bacteria	Chloroflexi	Dehalococcoidia	Dehalococcoidales	Dehalococcoidaceae	Dehalococcoides	Dehalococcoides sp. UCH007
Bacteria	Chloroflexi	Dehalococcoidia	unknown_ order	unknown_ family	Dehalogenimonas	Dehalogenimonas formicexedens
Bacteria	Chloroflexi	Dehalococcoidia	unknown_ order	unknown_ family	Dehalogenimonas	Dehalogenimonas lykanthroporepellens
Bacteria	Chloroflexi	Dehalococcoidia	unknown_ order	unknown_ family	Dehalogenimonas	Dehalogenimonas sp. GP
Bacteria	Deinococcus-Thermus	Deinococci	Deinococcales	Deinococcaceae	Deinococcus	Deinococcus deserti
Bacteria	Deinococcus-Thermus	Deinococci	Deinococcales	Deinococcaceae	Deinococcus	Deinococcus geothermalis
Bacteria	Deinococcus-Thermus	Deinococci	Deinococcales	Deinococcaceae	Deinococcus	Deinococcus gobiensis
Bacteria	Deinococcus-Thermus	Deinococci	Deinococcales	Deinococcaceae	Deinococcus	Deinococcus irradiatisoli
Bacteria	Deinococcus-Thermus	Deinococci	Deinococcales	Deinococcaceae	Deinococcus	Deinococcus puniceus
Bacteria	Deinococcus-Thermus	Deinococci	Deinococcales	Deinococcaceae	Deinococcus	Deinococcus sp. NW-56
Bacteria	Deinococcus-Thermus	Deinococci	Deinococcales	Deinococcaceae	Deinococcus	Deinococcus swuensis
Bacteria	Proteobacteria	Deltaproteobacteria	unknown_ order	unknown_ family	unknown_ genus	delta proteobacterium ML8_D
Bacteria	Proteobacteria	Deltaproteobacteria	unknown_ order	unknown_ family	unknown_ genus	Deltaproteobacteria bacterium CG_4_10_14_0_8_um_filter_43_12
Bacteria	Proteobacteria	Deltaproteobacteria	unknown_ order	unknown_ family	unknown_ genus	Deltaproteobacteria bacterium GWC2_42_11
Bacteria	Proteobacteria	Deltaproteobacteria	unknown_ order	unknown_ family	unknown_ genus	Deltaproteobacteria bacterium GWC2_65_14
Bacteria	Proteobacteria	Deltaproteobacteria	unknown_ order	unknown_ family	unknown_ genus	Deltaproteobacteria bacterium HGW-Deltaproteobacteria-12
Bacteria	Proteobacteria	Deltaproteobacteria	unknown_ order	unknown_ family	unknown_ genus	Deltaproteobacteria bacterium HGW-Deltaproteobacteria-15
Bacteria	Proteobacteria	Deltaproteobacteria	unknown_ order	unknown_ family	unknown_ genus	Deltaproteobacteria bacterium HGW-Deltaproteobacteria-2
Bacteria	Proteobacteria	Deltaproteobacteria	unknown_ order	unknown_ family	unknown_ genus	Deltaproteobacteria bacterium RBG_16_64_85
Bacteria	Proteobacteria	Deltaproteobacteria	unknown_ order	unknown_ family	unknown_ genus	Deltaproteobacteria bacterium RIFCSPHIGHO2_02_FULL_43_33
Bacteria	Proteobacteria	Deltaproteobacteria	unknown_ order	unknown_ family	unknown_ genus	Deltaproteobacteria bacterium RIFCSPLOWO2_12_FULL_43_16
Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Demequinaceae	Demequina	Demequina aurantiaca
Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Demequinaceae	Demequina	Demequina lutea
Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Demequinaceae	Demequina	Demequina oxidasica
Bacteria	Bacteroidetes	Chitinophagia	Chitinophagales	Chitinophagaceae	Deminuibacter	Deminuibacter soli
Bacteria	Actinobacteria	Coriobacteriia	Eggerthellales	Eggerthellaceae	Denitrobacterium	Denitrobacterium detoxificans
Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Rhodospirillaceae	Desertibacter	Desertibacter roseus
Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Rhodospirillaceae	Desertibacter	Desertibacter xinjiangensis
Bacteria	Cyanobacteria	unknown_ class	Oscillatoriales	Desertifilaceae	Desertifilum	Desertifilum sp. IPPAS B-1220
Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Desnuesiella	Desnuesiella massiliensis
Bacteria	Firmicutes	Clostridia	Clostridiales	Peptococcaceae	Desulfallas	Desulfallas arcticus
Bacteria	Firmicutes	Clostridia	Clostridiales	Peptococcaceae	Desulfallas	Desulfallas geothermicus
Bacteria	Firmicutes	Clostridia	Clostridiales	Peptococcaceae	Desulfallas	Desulfallas gibsoniae
Bacteria	Firmicutes	Clostridia	Clostridiales	Peptococcaceae	Desulfallas	Desulfallas thermosapovorans
Bacteria	Proteobacteria	Deltaproteobacteria	Desulfobacterales	Desulfobacteraceae	Desulfamplus	Desulfamplus magnetovallimortis
Bacteria	Firmicutes	Clostridia	Clostridiales	Peptococcaceae	Desulfitibacter	Desulfitibacter alkalitolerans
Bacteria	Firmicutes	Clostridia	Clostridiales	Peptococcaceae	Desulfitispora	Desulfitispora alkaliphila
Bacteria	Firmicutes	Clostridia	Clostridiales	Peptococcaceae	Desulfitispora	Desulfitispora elongata
Bacteria	Firmicutes	Clostridia	Eubacteriales	Peptococcaceae	Desulfitobacterium	Desulfitobacterium dichloroeliminans
Bacteria	Firmicutes	Clostridia	Eubacteriales	Peptococcaceae	Desulfitobacterium	Desulfitobacterium metallireducens
Bacteria	Proteobacteria	Deltaproteobacteria	Desulfobacterales	unknown_ family	unknown_ genus	Desulfobacterales bacterium RIFOXYA12_FULL_46_15
Bacteria	Proteobacteria	Deltaproteobacteria	Desulfobacterales	Desulfobacteraceae	Desulfobacterium	Desulfobacterium autotrophicum
Bacteria	Proteobacteria	Deltaproteobacteria	Desulfobacterales	Desulfobulbaceae	unknown_ genus	Desulfobulbaceae bacterium BRH_c16a
Bacteria	Proteobacteria	Deltaproteobacteria	Desulfobacterales	Desulfobulbaceae	unknown_ genus	Desulfobulbaceae bacterium DB1
Bacteria	Proteobacteria	Deltaproteobacteria	Desulfobacterales	Desulfobacteraceae	Desulfocicer	Desulfocicer vacuolatum
Bacteria	Proteobacteria	Deltaproteobacteria	Desulfobacterales	Desulfobacteraceae	Desulfococcus	Desulfococcus oleovorans
Bacteria	Firmicutes	Clostridia	Clostridiales	Peptococcaceae	Desulfocucumis	Desulfocucumis palustris
Bacteria	Proteobacteria	Deltaproteobacteria	Desulfobacterales	Desulfobacteraceae	Desulfofaba	Desulfofaba hansenii
Bacteria	Firmicutes	Clostridia	Clostridiales	Peptococcaceae	Desulfofarcimen	Desulfofarcimen intricatum
Bacteria	Firmicutes	Clostridia	Clostridiales	Peptococcaceae	Desulfofundulus	Desulfofundulus luciae
Bacteria	Firmicutes	Clostridia	Clostridiales	Peptococcaceae	Desulfofundulus	Desulfofundulus solfataricus
Bacteria	Firmicutes	Clostridia	Clostridiales	Peptococcaceae	Desulfofundulus	Desulfofundulus thermobenzoicus
Bacteria	Firmicutes	Clostridia	Clostridiales	Peptococcaceae	Desulfofundulus	Desulfofundulus thermocisternus
