tax.identity	sample	count	superkingdom	phylum	class	order	family	genus	species
Tessaracoccus sp. T2.5-30	sample_37	3	Bacteria	Actinobacteria	Actinomycetia	Propionibacteriales	Propionibacteriaceae	Tessaracoccus	Tessaracoccus sp. T2.5-30
Tessaracoccus sp. ZS01	sample_37	7	Bacteria	Actinobacteria	Actinomycetia	Propionibacteriales	Propionibacteriaceae	Tessaracoccus	Tessaracoccus sp. ZS01
Tetragenococcus halophilus	sample_37	46	Bacteria	Firmicutes	Bacilli	Lactobacillales	Enterococcaceae	Tetragenococcus	Tetragenococcus halophilus
Tetragenococcus muriaticus	sample_37	29	Bacteria	Firmicutes	Bacilli	Lactobacillales	Enterococcaceae	Tetragenococcus	Tetragenococcus muriaticus
Tetrasphaera australiensis	sample_37	2	Bacteria	Actinobacteria	Actinomycetia	Micrococcales	Intrasporangiaceae	Tetrasphaera	Tetrasphaera australiensis
Tetrasphaera japonica	sample_37	3	Bacteria	Actinobacteria	Actinomycetia	Micrococcales	Intrasporangiaceae	Tetrasphaera	Tetrasphaera japonica
Tetrasphaera sp. Soil756	sample_37	1	Bacteria	Actinobacteria	Actinomycetia	Micrococcales	Intrasporangiaceae	Tetrasphaera	Tetrasphaera sp. Soil756
Tetzosporium hominis	sample_37	3	Bacteria	Firmicutes	Bacilli	Bacillales	Planococcaceae	Tetzosporium	Tetzosporium hominis
Thalassobacter sp. 16PALIMAR09	sample_37	2	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Roseobacteraceae	Thalassobacter	Thalassobacter sp. 16PALIMAR09
Thalassobacter stenotrophicus	sample_37	1	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Roseobacteraceae	Thalassobacter	Thalassobacter stenotrophicus
Thalassobaculum litoreum	sample_37	7	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Thalassobaculaceae	Thalassobaculum	Thalassobaculum litoreum
Thalassobium sp.	sample_37	3	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Thalassobium	Thalassobium sp.
Thalassobius gelatinovorus	sample_37	2	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Roseobacteraceae	Thalassobius	Thalassobius gelatinovorus
Thalassobius taeanensis	sample_37	2	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Roseobacteraceae	Thalassobius	Thalassobius taeanensis
Thalassococcus profundi	sample_37	2	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Roseobacteraceae	Thalassococcus	Thalassococcus profundi
Thalassolituus oleivorans	sample_37	2	Bacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales	Oceanospirillaceae	Thalassolituus	Thalassolituus oleivorans
Thalassomonas actiniarum	sample_37	7	Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	Colwelliaceae	Thalassomonas	Thalassomonas actiniarum
Thalassomonas viridans	sample_37	3	Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	Colwelliaceae	Thalassomonas	Thalassomonas viridans
Thalassorhabdomicrobium marinisediminis	sample_37	1	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Thalassorhabdomicrobium	Thalassorhabdomicrobium marinisediminis
Thalassospira indica	sample_37	5	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Thalassospiraceae	Thalassospira	Thalassospira indica
Thalassospira lucentensis	sample_37	5	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Thalassospiraceae	Thalassospira	Thalassospira lucentensis
Thalassospira marina	sample_37	12	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Thalassospiraceae	Thalassospira	Thalassospira marina
Thalassospira permensis	sample_37	2	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Thalassospiraceae	Thalassospira	Thalassospira permensis
Thalassospira povalilytica	sample_37	3	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Thalassospiraceae	Thalassospira	Thalassospira povalilytica
Thalassospira sp.	sample_37	3	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Thalassospiraceae	Thalassospira	Thalassospira sp.
Thalassospira sp. HJ	sample_37	2	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Thalassospiraceae	Thalassospira	Thalassospira sp. HJ
Thalassospira sp. MCCC 1A01428	sample_37	1	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Thalassospiraceae	Thalassospira	Thalassospira sp. MCCC 1A01428
Thalassospira sp. MCCC 1A03138	sample_37	4	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Thalassospiraceae	Thalassospira	Thalassospira sp. MCCC 1A03138
Thalassospira sp. TSL5-1	sample_37	9	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Thalassospiraceae	Thalassospira	Thalassospira sp. TSL5-1
Thalassospira xiamenensis	sample_37	3	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Thalassospiraceae	Thalassospira	Thalassospira xiamenensis
Thalassotalea euphylliae	sample_37	2	Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	Colwelliaceae	Thalassotalea	Thalassotalea euphylliae
Thalassotalea sp. PP2-459	sample_37	3	Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	Colwelliaceae	Thalassotalea	Thalassotalea sp. PP2-459
Thauera aromatica	sample_37	1	Bacteria	Proteobacteria	Betaproteobacteria	Rhodocyclales	Zoogloeaceae	Thauera	Thauera aromatica
Thauera humireducens	sample_37	2	Bacteria	Proteobacteria	Betaproteobacteria	Rhodocyclales	Zoogloeaceae	Thauera	Thauera humireducens
Thauera lacus	sample_37	7	Bacteria	Proteobacteria	Betaproteobacteria	Rhodocyclales	Zoogloeaceae	Thauera	Thauera lacus
Thauera linaloolentis	sample_37	2	Bacteria	Proteobacteria	Betaproteobacteria	Rhodocyclales	Zoogloeaceae	Thauera	Thauera linaloolentis
Thauera phenylacetica	sample_37	1	Bacteria	Proteobacteria	Betaproteobacteria	Rhodocyclales	Zoogloeaceae	Thauera	Thauera phenylacetica
Thauera propionica	sample_37	8	Bacteria	Proteobacteria	Betaproteobacteria	Rhodocyclales	Zoogloeaceae	Thauera	Thauera propionica
Thauera sp.	sample_37	2	Bacteria	Proteobacteria	Betaproteobacteria	Rhodocyclales	Zoogloeaceae	Thauera	Thauera sp.
Thauera sp. 27	sample_37	1	Bacteria	Proteobacteria	Betaproteobacteria	Rhodocyclales	Zoogloeaceae	Thauera	Thauera sp. 27
Thauera sp. 28	sample_37	6	Bacteria	Proteobacteria	Betaproteobacteria	Rhodocyclales	Zoogloeaceae	Thauera	Thauera sp. 28
Thauera sp. 63	sample_37	2	Bacteria	Proteobacteria	Betaproteobacteria	Rhodocyclales	Zoogloeaceae	Thauera	Thauera sp. 63
Thauera sp. K11	sample_37	2	Bacteria	Proteobacteria	Betaproteobacteria	Rhodocyclales	Zoogloeaceae	Thauera	Thauera sp. K11
Thauera sp. MZ1T	sample_37	1	Bacteria	Proteobacteria	Betaproteobacteria	Rhodocyclales	Zoogloeaceae	Thauera	Thauera sp. MZ1T
Thauera terpenica	sample_37	4	Bacteria	Proteobacteria	Betaproteobacteria	Rhodocyclales	Zoogloeaceae	Thauera	Thauera terpenica
Thaumarchaeota archaeon	sample_37	2	Archaea	Thaumarchaeota	NA	NA	NA	NA	Thaumarchaeota archaeon
Theionarchaea archaeon DG-70	sample_37	2	Archaea	Euryarchaeota	Theionarchaea	NA	NA	NA	Theionarchaea archaeon DG-70
Theionarchaea archaeon DG-70-1	sample_37	1	Archaea	Euryarchaeota	Theionarchaea	NA	NA	NA	Theionarchaea archaeon DG-70-1
Thermacetogenium phaeum	sample_37	2	Bacteria	Firmicutes	Clostridia	Thermoanaerobacterales	Thermoanaerobacteraceae	Thermacetogenium	Thermacetogenium phaeum
Thermaerobacter marianensis	sample_37	7	Bacteria	Firmicutes	Clostridia	Eubacteriales	Clostridiales Family XVII. Incertae Sedis	Thermaerobacter	Thermaerobacter marianensis
Thermaerobacter subterraneus	sample_37	13	Bacteria	Firmicutes	Clostridia	Eubacteriales	Clostridiales Family XVII. Incertae Sedis	Thermaerobacter	Thermaerobacter subterraneus
Thermanaeromonas toyohensis	sample_37	4	Bacteria	Firmicutes	Clostridia	Thermoanaerobacterales	Thermoanaerobacteraceae	Thermanaeromonas	Thermanaeromonas toyohensis
Thermanaerothrix daxensis	sample_37	3	Bacteria	Chloroflexi	Anaerolineae	Anaerolineales	Anaerolineaceae	Thermanaerothrix	Thermanaerothrix daxensis
Thermanaerovibrio acidaminovorans	sample_37	1	Bacteria	Synergistetes	Synergistia	Synergistales	Synergistaceae	Thermanaerovibrio	Thermanaerovibrio acidaminovorans
Thermasporomyces composti	sample_37	6	Bacteria	Actinobacteria	Actinomycetia	Propionibacteriales	Nocardioidaceae	Thermasporomyces	Thermasporomyces composti
Thermincola ferriacetica	sample_37	10	Bacteria	Firmicutes	Clostridia	Eubacteriales	Peptococcaceae	Thermincola	Thermincola ferriacetica
Thermincola potens	sample_37	9	Bacteria	Firmicutes	Clostridia	Eubacteriales	Peptococcaceae	Thermincola	Thermincola potens
Thermoactinomyces sp. DSM 45891	sample_37	7	Bacteria	Firmicutes	Bacilli	Bacillales	Thermoactinomycetaceae	Thermoactinomyces	Thermoactinomyces sp. DSM 45891
Thermoactinomyces sp. DSM 45892	sample_37	5	Bacteria	Firmicutes	Bacilli	Bacillales	Thermoactinomycetaceae	Thermoactinomyces	Thermoactinomyces sp. DSM 45892
Thermoactinomyces vulgaris	sample_37	1	Bacteria	Firmicutes	Bacilli	Bacillales	Thermoactinomycetaceae	Thermoactinomyces	Thermoactinomyces vulgaris
Thermoanaerobacter brockii	sample_37	2	Bacteria	Firmicutes	Clostridia	Thermoanaerobacterales	Thermoanaerobacteraceae	Thermoanaerobacter	Thermoanaerobacter brockii
Thermoanaerobacter ethanolicus	sample_37	3	Bacteria	Firmicutes	Clostridia	Thermoanaerobacterales	Thermoanaerobacteraceae	Thermoanaerobacter	Thermoanaerobacter ethanolicus
Thermoanaerobacter kivui	sample_37	15	Bacteria	Firmicutes	Clostridia	Thermoanaerobacterales	Thermoanaerobacteraceae	Thermoanaerobacter	Thermoanaerobacter kivui
Thermoanaerobacter mathranii	sample_37	8	Bacteria	Firmicutes	Clostridia	Thermoanaerobacterales	Thermoanaerobacteraceae	Thermoanaerobacter	Thermoanaerobacter mathranii
Thermoanaerobacter pseudethanolicus	sample_37	1	Bacteria	Firmicutes	Clostridia	Thermoanaerobacterales	Thermoanaerobacteraceae	Thermoanaerobacter	Thermoanaerobacter pseudethanolicus
Thermoanaerobacter sp.	sample_37	2	Bacteria	Firmicutes	Clostridia	Thermoanaerobacterales	Thermoanaerobacteraceae	Thermoanaerobacter	Thermoanaerobacter sp.
Thermoanaerobacter sp. X514	sample_37	2	Bacteria	Firmicutes	Clostridia	Thermoanaerobacterales	Thermoanaerobacteraceae	Thermoanaerobacter	Thermoanaerobacter sp. X514
Thermoanaerobacter sp. YS13	sample_37	6	Bacteria	Firmicutes	Clostridia	Thermoanaerobacterales	Thermoanaerobacteraceae	Thermoanaerobacter	Thermoanaerobacter sp. YS13
Thermoanaerobacter thermocopriae	sample_37	3	Bacteria	Firmicutes	Clostridia	Thermoanaerobacterales	Thermoanaerobacteraceae	Thermoanaerobacter	Thermoanaerobacter thermocopriae
Thermoanaerobacter thermohydrosulfuricus	sample_37	30	Bacteria	Firmicutes	Clostridia	Thermoanaerobacterales	Thermoanaerobacteraceae	Thermoanaerobacter	Thermoanaerobacter thermohydrosulfuricus
Thermoanaerobacter uzonensis	sample_37	10	Bacteria	Firmicutes	Clostridia	Thermoanaerobacterales	Thermoanaerobacteraceae	Thermoanaerobacter	Thermoanaerobacter uzonensis
Thermoanaerobacter wiegelii	sample_37	9	Bacteria	Firmicutes	Clostridia	Thermoanaerobacterales	Thermoanaerobacteraceae	Thermoanaerobacter	Thermoanaerobacter wiegelii
Thermoanaerobacterales bacterium 50_218	sample_37	6	Bacteria	Firmicutes	Clostridia	Thermoanaerobacterales	NA	NA	Thermoanaerobacterales bacterium 50_218
Thermoanaerobacterium aotearoense	sample_37	3	Bacteria	Firmicutes	Clostridia	Thermoanaerobacterales	Thermoanaerobacterales Family III. Incertae Sedis	Thermoanaerobacterium	Thermoanaerobacterium aotearoense
Thermoanaerobacterium saccharolyticum	sample_37	7	Bacteria	Firmicutes	Clostridia	Thermoanaerobacterales	Thermoanaerobacterales Family III. Incertae Sedis	Thermoanaerobacterium	Thermoanaerobacterium saccharolyticum
Thermoanaerobacterium sp. PSU-2	sample_37	3	Bacteria	Firmicutes	Clostridia	Thermoanaerobacterales	Thermoanaerobacterales Family III. Incertae Sedis	Thermoanaerobacterium	Thermoanaerobacterium sp. PSU-2
Thermoanaerobacterium thermosaccharolyticum	sample_37	57	Bacteria	Firmicutes	Clostridia	Thermoanaerobacterales	Thermoanaerobacterales Family III. Incertae Sedis	Thermoanaerobacterium	Thermoanaerobacterium thermosaccharolyticum
Thermoanaerobacterium xylanolyticum	sample_37	21	Bacteria	Firmicutes	Clostridia	Thermoanaerobacterales	Thermoanaerobacterales Family III. Incertae Sedis	Thermoanaerobacterium	Thermoanaerobacterium xylanolyticum
Thermoanaerobaculum aquaticum	sample_37	4	Bacteria	Acidobacteria	Thermoanaerobaculia	Thermoanaerobaculales	Thermoanaerobaculaceae	Thermoanaerobaculum	Thermoanaerobaculum aquaticum
Thermobacillus sp.	sample_37	7	Bacteria	Firmicutes	Bacilli	Bacillales	Paenibacillaceae	Thermobacillus	Thermobacillus sp.
Thermobacillus sp. ZCTH02-B1	sample_37	14	Bacteria	Firmicutes	Bacilli	Bacillales	Paenibacillaceae	Thermobacillus	Thermobacillus sp. ZCTH02-B1
Thermobaculum terrenum	sample_37	2	Bacteria	Chloroflexi	NA	NA	NA	Thermobaculum	Thermobaculum terrenum
Thermobifida cellulosilytica	sample_37	2	Bacteria	Actinobacteria	Actinomycetia	Streptosporangiales	Nocardiopsaceae	Thermobifida	Thermobifida cellulosilytica
Thermobifida fusca	sample_37	5	Bacteria	Actinobacteria	Actinomycetia	Streptosporangiales	Nocardiopsaceae	Thermobifida	Thermobifida fusca
Thermobispora bispora	sample_37	3	Bacteria	Actinobacteria	Actinomycetia	Streptosporangiales	Streptosporangiaceae	Thermobispora	Thermobispora bispora
Thermobrachium celere	sample_37	34	Bacteria	Firmicutes	Clostridia	Eubacteriales	Clostridiaceae	Thermobrachium	Thermobrachium celere
Thermoclostridium stercorarium	sample_37	6357	Bacteria	Firmicutes	Clostridia	Eubacteriales	Oscillospiraceae	Thermoclostridium	Thermoclostridium stercorarium
Thermococcus barophilus	sample_37	17	Archaea	Euryarchaeota	Thermococci	Thermococcales	Thermococcaceae	Thermococcus	Thermococcus barophilus
Thermococcus barossii	sample_37	3	Archaea	Euryarchaeota	Thermococci	Thermococcales	Thermococcaceae	Thermococcus	Thermococcus barossii
Thermococcus celericrescens	sample_37	1	Archaea	Euryarchaeota	Thermococci	Thermococcales	Thermococcaceae	Thermococcus	Thermococcus celericrescens
Thermococcus chitonophagus	sample_37	2	Archaea	Euryarchaeota	Thermococci	Thermococcales	Thermococcaceae	Thermococcus	Thermococcus chitonophagus
Thermococcus gammatolerans	sample_37	1	Archaea	Euryarchaeota	Thermococci	Thermococcales	Thermococcaceae	Thermococcus	Thermococcus gammatolerans
Thermococcus gorgonarius	sample_37	1	Archaea	Euryarchaeota	Thermococci	Thermococcales	Thermococcaceae	Thermococcus	Thermococcus gorgonarius
Thermococcus pacificus	sample_37	4	Archaea	Euryarchaeota	Thermococci	Thermococcales	Thermococcaceae	Thermococcus	Thermococcus pacificus
Thermococcus paralvinellae	sample_37	3	Archaea	Euryarchaeota	Thermococci	Thermococcales	Thermococcaceae	Thermococcus	Thermococcus paralvinellae
Thermococcus peptonophilus	sample_37	3	Archaea	Euryarchaeota	Thermococci	Thermococcales	Thermococcaceae	Thermococcus	Thermococcus peptonophilus
Thermococcus sibiricus	sample_37	2	Archaea	Euryarchaeota	Thermococci	Thermococcales	Thermococcaceae	Thermococcus	Thermococcus sibiricus
Thermococcus siculi	sample_37	5	Archaea	Euryarchaeota	Thermococci	Thermococcales	Thermococcaceae	Thermococcus	Thermococcus siculi
Thermococcus thioreducens	sample_37	3	Archaea	Euryarchaeota	Thermococci	Thermococcales	Thermococcaceae	Thermococcus	Thermococcus thioreducens
Thermodesulfatator indicus	sample_37	4	Bacteria	Thermodesulfobacteria	Thermodesulfobacteria	Thermodesulfobacteriales	Thermodesulfobacteriaceae	Thermodesulfatator	Thermodesulfatator indicus
Thermodesulfobacterium commune	sample_37	6	Bacteria	Thermodesulfobacteria	Thermodesulfobacteria	Thermodesulfobacteriales	Thermodesulfobacteriaceae	Thermodesulfobacterium	Thermodesulfobacterium commune
Thermodesulforhabdus norvegica	sample_37	1	Bacteria	Proteobacteria	Deltaproteobacteria	Syntrophobacterales	Syntrophobacteraceae	Thermodesulforhabdus	Thermodesulforhabdus norvegica
Thermodesulfovibrio aggregans	sample_37	3	Bacteria	Nitrospirae	Thermodesulfovibrionia	Thermodesulfovibrionales	Thermodesulfovibrionaceae	Thermodesulfovibrio	Thermodesulfovibrio aggregans
Thermodesulfovibrio sp. N1	sample_37	4	Bacteria	Nitrospirae	Thermodesulfovibrionia	Thermodesulfovibrionales	Thermodesulfovibrionaceae	Thermodesulfovibrio	Thermodesulfovibrio sp. N1
Thermodesulfovibrio yellowstonii	sample_37	16	Bacteria	Nitrospirae	Thermodesulfovibrionia	Thermodesulfovibrionales	Thermodesulfovibrionaceae	Thermodesulfovibrio	Thermodesulfovibrio yellowstonii
Thermofilum adornatum	sample_37	1	Archaea	Crenarchaeota	Thermoprotei	Thermofilales	Thermofilaceae	Thermofilum	Thermofilum adornatum
Thermofilum sp. ex4484_82	sample_37	2	Archaea	Crenarchaeota	Thermoprotei	Thermofilales	Thermofilaceae	Thermofilum	Thermofilum sp. ex4484_82
Thermoflavifilum aggregans	sample_37	4	Bacteria	Bacteroidetes	Chitinophagia	Chitinophagales	Chitinophagaceae	Thermoflavifilum	Thermoflavifilum aggregans
Thermoflavifilum thermophilum	sample_37	3	Bacteria	Bacteroidetes	Chitinophagia	Chitinophagales	Chitinophagaceae	Thermoflavifilum	Thermoflavifilum thermophilum
Thermoflavimicrobium daqui	sample_37	4	Bacteria	Firmicutes	Bacilli	Bacillales	Thermoactinomycetaceae	Thermoflavimicrobium	Thermoflavimicrobium daqui
Thermoflavimicrobium dichotomicum	sample_37	5	Bacteria	Firmicutes	Bacilli	Bacillales	Thermoactinomycetaceae	Thermoflavimicrobium	Thermoflavimicrobium dichotomicum
Thermoflexibacter ruber	sample_37	3	Bacteria	Bacteroidetes	Cytophagia	Cytophagales	Thermoflexibacteraceae	Thermoflexibacter	Thermoflexibacter ruber
Thermoflexus hugenholtzii	sample_37	3	Bacteria	Chloroflexi	Thermoflexia	Thermoflexales	Thermoflexaceae	Thermoflexus	Thermoflexus hugenholtzii
Thermogladius calderae	sample_37	1	Archaea	Crenarchaeota	Thermoprotei	Desulfurococcales	Desulfurococcaceae	Thermogladius	Thermogladius calderae
Thermomicrobium roseum	sample_37	2	Bacteria	Chloroflexi	Thermomicrobia	Thermomicrobiales	Thermomicrobiaceae	Thermomicrobium	Thermomicrobium roseum
Thermomonas hydrothermalis	sample_37	3	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Thermomonas	Thermomonas hydrothermalis
Thermomonospora curvata	sample_37	3	Bacteria	Actinobacteria	Actinomycetia	Streptosporangiales	Thermomonosporaceae	Thermomonospora	Thermomonospora curvata
Thermomonospora echinospora	sample_37	8	Bacteria	Actinobacteria	Actinomycetia	Streptosporangiales	Thermomonosporaceae	Thermomonospora	Thermomonospora echinospora
Thermomonospora sp. CIF 1	sample_37	5	Bacteria	Actinobacteria	Actinomycetia	Streptosporangiales	Thermomonosporaceae	Thermomonospora	Thermomonospora sp. CIF 1
Thermoplasma volcanium	sample_37	6	Archaea	Candidatus Thermoplasmatota	Thermoplasmata	Thermoplasmatales	Thermoplasmataceae	Thermoplasma	Thermoplasma volcanium
Thermoplasmata archaeon M11B2D	sample_37	10	Archaea	Candidatus Thermoplasmatota	Thermoplasmata	NA	NA	NA	Thermoplasmata archaeon M11B2D
Thermoplasmatales archaeon A-plasma	sample_37	1	Archaea	Candidatus Thermoplasmatota	Thermoplasmata	Thermoplasmatales	NA	NA	Thermoplasmatales archaeon A-plasma
Thermoplasmatales archaeon BRNA1	sample_37	1	Archaea	Candidatus Thermoplasmatota	Thermoplasmata	Thermoplasmatales	NA	NA	Thermoplasmatales archaeon BRNA1
Thermoplasmatales archaeon SCGC AB-539-N05	sample_37	1	Archaea	Candidatus Thermoplasmatota	Thermoplasmata	Thermoplasmatales	NA	NA	Thermoplasmatales archaeon SCGC AB-539-N05
Thermoplasmatales archaeon ex4484_30	sample_37	1	Archaea	Candidatus Thermoplasmatota	Thermoplasmata	Thermoplasmatales	NA	NA	Thermoplasmatales archaeon ex4484_30
Thermosediminibacter oceani	sample_37	12	Bacteria	Firmicutes	Clostridia	Thermosediminibacterales	Thermosediminibacteraceae	Thermosediminibacter	Thermosediminibacter oceani
Thermosipho affectus	sample_37	1	Bacteria	Thermotogae	Thermotogae	Thermotogales	Fervidobacteriaceae	Thermosipho	Thermosipho affectus
Thermosipho africanus	sample_37	8	Bacteria	Thermotogae	Thermotogae	Thermotogales	Fervidobacteriaceae	Thermosipho	Thermosipho africanus
Thermosipho melanesiensis	sample_37	4	Bacteria	Thermotogae	Thermotogae	Thermotogales	Fervidobacteriaceae	Thermosipho	Thermosipho melanesiensis
Thermosipho sp. 1063	sample_37	2	Bacteria	Thermotogae	Thermotogae	Thermotogales	Fervidobacteriaceae	Thermosipho	Thermosipho sp. 1063
Thermosipho sp. 1074	sample_37	1	Bacteria	Thermotogae	Thermotogae	Thermotogales	Fervidobacteriaceae	Thermosipho	Thermosipho sp. 1074
Thermosipho sp. 1223	sample_37	4	Bacteria	Thermotogae	Thermotogae	Thermotogales	Fervidobacteriaceae	Thermosipho	Thermosipho sp. 1223
Thermostaphylospora chromogena	sample_37	7	Bacteria	Actinobacteria	Actinomycetia	Streptosporangiales	Thermomonosporaceae	Thermostaphylospora	Thermostaphylospora chromogena
Thermosulfidibacter takaii	sample_37	4	Bacteria	Aquificae	Aquificae	Aquificales	NA	Thermosulfidibacter	Thermosulfidibacter takaii
Thermosulfurimonas dismutans	sample_37	3	Bacteria	Thermodesulfobacteria	Thermodesulfobacteria	Thermodesulfobacteriales	Thermodesulfobacteriaceae	Thermosulfurimonas	Thermosulfurimonas dismutans
Thermosynechococcus sp. NK55a	sample_37	1	Bacteria	Cyanobacteria	NA	Pseudanabaenales	Thermosynechococcaceae	Thermosynechococcus	Thermosynechococcus sp. NK55a
Thermosynechococcus vestitus	sample_37	2	Bacteria	Cyanobacteria	NA	Pseudanabaenales	Thermosynechococcaceae	Thermosynechococcus	Thermosynechococcus vestitus
Thermosyntropha lipolytica	sample_37	11	Bacteria	Firmicutes	Clostridia	Eubacteriales	Syntrophomonadaceae	Thermosyntropha	Thermosyntropha lipolytica
Thermotoga neapolitana	sample_37	9	Bacteria	Thermotogae	Thermotogae	Thermotogales	Thermotogaceae	Thermotoga	Thermotoga neapolitana
Thermotoga sp. 50_1627	sample_37	2	Bacteria	Thermotogae	Thermotogae	Thermotogales	Thermotogaceae	Thermotoga	Thermotoga sp. 50_1627
