tax.identity	sample	count	superkingdom	phylum	class	order	family	genus	species
Tannerella serpentiformis	sample_17	179	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Tannerellaceae	Tannerella	Tannerella serpentiformis
Tannerella sp. 6_1_58FAA_CT1	sample_17	22991	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Tannerellaceae	Tannerella	Tannerella sp. 6_1_58FAA_CT1
Tannerella sp. CAG:118	sample_17	100	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Tannerellaceae	Tannerella	Tannerella sp. CAG:118
Tannerella sp. CAG:51	sample_17	2278	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Tannerellaceae	Tannerella	Tannerella sp. CAG:51
Tannerella sp. oral taxon 808	sample_17	129	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Tannerellaceae	Tannerella	Tannerella sp. oral taxon 808
Tanticharoenia sakaeratensis	sample_17	11	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Acetobacteraceae	Tanticharoenia	Tanticharoenia sakaeratensis
Tardiphaga robiniae	sample_17	2	Bacteria	Proteobacteria	Alphaproteobacteria	Hyphomicrobiales	Bradyrhizobiaceae	Tardiphaga	Tardiphaga robiniae
Tardiphaga sp. OK245	sample_17	6	Bacteria	Proteobacteria	Alphaproteobacteria	Hyphomicrobiales	Bradyrhizobiaceae	Tardiphaga	Tardiphaga sp. OK245
Tardiphaga sp. OK246	sample_17	6	Bacteria	Proteobacteria	Alphaproteobacteria	Hyphomicrobiales	Bradyrhizobiaceae	Tardiphaga	Tardiphaga sp. OK246
Tateyamaria omphalii	sample_17	8	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Roseobacteraceae	Tateyamaria	Tateyamaria omphalii
Tateyamaria sp. ANG-S1	sample_17	2	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Roseobacteraceae	Tateyamaria	Tateyamaria sp. ANG-S1
Tatlockia micdadei	sample_17	1	Bacteria	Proteobacteria	Gammaproteobacteria	Legionellales	Legionellaceae	Tatlockia	Tatlockia micdadei
Tatumella ptyseos	sample_17	13	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Erwiniaceae	Tatumella	Tatumella ptyseos
Tatumella sp. OPLPL6	sample_17	2	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Erwiniaceae	Tatumella	Tatumella sp. OPLPL6
Tenacibaculum dicentrarchi	sample_17	13	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Tenacibaculum	Tenacibaculum dicentrarchi
Tenacibaculum gallaicum	sample_17	3	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Tenacibaculum	Tenacibaculum gallaicum
Tenacibaculum holothuriorum	sample_17	4	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Tenacibaculum	Tenacibaculum holothuriorum
Tenacibaculum jejuense	sample_17	5	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Tenacibaculum	Tenacibaculum jejuense
Tenacibaculum mesophilum	sample_17	3	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Tenacibaculum	Tenacibaculum mesophilum
Tenacibaculum piscium	sample_17	6	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Tenacibaculum	Tenacibaculum piscium
Tenacibaculum soleae	sample_17	5	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Tenacibaculum	Tenacibaculum soleae
Tenacibaculum sp. 4G03	sample_17	7	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Tenacibaculum	Tenacibaculum sp. 4G03
Tenacibaculum sp. E3R01	sample_17	7	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Tenacibaculum	Tenacibaculum sp. E3R01
Tenacibaculum sp. MAR_2009_124	sample_17	3	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Tenacibaculum	Tenacibaculum sp. MAR_2009_124
Tenacibaculum sp. MAR_2010_89	sample_17	9	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Tenacibaculum	Tenacibaculum sp. MAR_2010_89
Tenacibaculum sp. SZ-18	sample_17	6	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Tenacibaculum	Tenacibaculum sp. SZ-18
Tenacibaculum todarodis	sample_17	1	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Tenacibaculum	Tenacibaculum todarodis
Tepidanaerobacter syntrophicus	sample_17	23	Bacteria	Firmicutes	Clostridia	Thermosediminibacterales	Tepidanaerobacteraceae	Tepidanaerobacter	Tepidanaerobacter syntrophicus
Tepidibacillus sp. HK-1	sample_17	9	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Tepidibacillus	Tepidibacillus sp. HK-1
Tepidibacter formicigenes	sample_17	17	Bacteria	Firmicutes	Clostridia	Eubacteriales	Peptostreptococcaceae	Tepidibacter	Tepidibacter formicigenes
Tepidibacter thalassicus	sample_17	9	Bacteria	Firmicutes	Clostridia	Eubacteriales	Peptostreptococcaceae	Tepidibacter	Tepidibacter thalassicus
Tepidicaulis marinus	sample_17	27	Bacteria	Proteobacteria	Alphaproteobacteria	Hyphomicrobiales	Parvibaculaceae	Tepidicaulis	Tepidicaulis marinus
Tepidimicrobium xylanilyticum	sample_17	22	Bacteria	Firmicutes	Tissierellia	Tissierellales	Tissierellaceae	Tepidimicrobium	Tepidimicrobium xylanilyticum
Tepidimonas fonticaldi	sample_17	3	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	NA	Tepidimonas	Tepidimonas fonticaldi
Tepidiphilus thermophilus	sample_17	35	Bacteria	Proteobacteria	Hydrogenophilalia	Hydrogenophilales	Hydrogenophilaceae	Tepidiphilus	Tepidiphilus thermophilus
Terasakiispira papahanaumokuakeensis	sample_17	2	Bacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales	NA	Terasakiispira	Terasakiispira papahanaumokuakeensis
Teredinibacter turnerae	sample_17	7	Bacteria	Proteobacteria	Gammaproteobacteria	Cellvibrionales	Cellvibrionaceae	Teredinibacter	Teredinibacter turnerae
Terrabacter sp. 28	sample_17	3	Bacteria	Actinobacteria	Actinomycetia	Micrococcales	Intrasporangiaceae	Terrabacter	Terrabacter sp. 28
Terrabacter sp. Root181	sample_17	2	Bacteria	Actinobacteria	Actinomycetia	Micrococcales	Intrasporangiaceae	Terrabacter	Terrabacter sp. Root181
Terrabacter sp. Root85	sample_17	2	Bacteria	Actinobacteria	Actinomycetia	Micrococcales	Intrasporangiaceae	Terrabacter	Terrabacter sp. Root85
Terrabacter sp. Soil810	sample_17	2	Bacteria	Actinobacteria	Actinomycetia	Micrococcales	Intrasporangiaceae	Terrabacter	Terrabacter sp. Soil810
Terrabacter sp. Soil811	sample_17	1	Bacteria	Actinobacteria	Actinomycetia	Micrococcales	Intrasporangiaceae	Terrabacter	Terrabacter sp. Soil811
Terribacillus aidingensis	sample_17	11	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Terribacillus	Terribacillus aidingensis
Terribacillus goriensis	sample_17	2	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Terribacillus	Terribacillus goriensis
Terribacillus halophilus	sample_17	5	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Terribacillus	Terribacillus halophilus
Terribacillus saccharophilus	sample_17	6	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Terribacillus	Terribacillus saccharophilus
Terribacillus sp. 7520-G	sample_17	11	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Terribacillus	Terribacillus sp. 7520-G
Terriglobus saanensis	sample_17	7	Bacteria	Acidobacteria	Acidobacteriia	Acidobacteriales	Acidobacteriaceae	Terriglobus	Terriglobus saanensis
Terrimicrobium sacchariphilum	sample_17	3	Bacteria	Verrucomicrobia	Terrimicrobia	Terrimicrobiales	Terrimicrobiaceae	Terrimicrobium	Terrimicrobium sacchariphilum
Terrimonas sp. NS-102	sample_17	6	Bacteria	Bacteroidetes	Chitinophagia	Chitinophagales	Chitinophagaceae	Terrimonas	Terrimonas sp. NS-102
Terrisporobacter glycolicus	sample_17	49	Bacteria	Firmicutes	Clostridia	Eubacteriales	Peptostreptococcaceae	Terrisporobacter	Terrisporobacter glycolicus
Terrisporobacter othiniensis	sample_17	25	Bacteria	Firmicutes	Clostridia	Eubacteriales	Peptostreptococcaceae	Terrisporobacter	Terrisporobacter othiniensis
Tersicoccus phoenicis	sample_17	4	Bacteria	Actinobacteria	Actinomycetia	Micrococcales	Micrococcaceae	Tersicoccus	Tersicoccus phoenicis
Tersicoccus sp. Bi-70	sample_17	27	Bacteria	Actinobacteria	Actinomycetia	Micrococcales	Micrococcaceae	Tersicoccus	Tersicoccus sp. Bi-70
Tessaracoccus aquimaris	sample_17	3	Bacteria	Actinobacteria	Actinomycetia	Propionibacteriales	Propionibacteriaceae	Tessaracoccus	Tessaracoccus aquimaris
Tessaracoccus bendigoensis	sample_17	8	Bacteria	Actinobacteria	Actinomycetia	Propionibacteriales	Propionibacteriaceae	Tessaracoccus	Tessaracoccus bendigoensis
Tessaracoccus flavescens	sample_17	1	Bacteria	Actinobacteria	Actinomycetia	Propionibacteriales	Propionibacteriaceae	Tessaracoccus	Tessaracoccus flavescens
Tessaracoccus flavus	sample_17	3	Bacteria	Actinobacteria	Actinomycetia	Propionibacteriales	Propionibacteriaceae	Tessaracoccus	Tessaracoccus flavus
Tessaracoccus oleiagri	sample_17	8	Bacteria	Actinobacteria	Actinomycetia	Propionibacteriales	Propionibacteriaceae	Tessaracoccus	Tessaracoccus oleiagri
Tessaracoccus sp. T2.5-30	sample_17	5	Bacteria	Actinobacteria	Actinomycetia	Propionibacteriales	Propionibacteriaceae	Tessaracoccus	Tessaracoccus sp. T2.5-30
Tessaracoccus sp. ZS01	sample_17	9	Bacteria	Actinobacteria	Actinomycetia	Propionibacteriales	Propionibacteriaceae	Tessaracoccus	Tessaracoccus sp. ZS01
Tetragenococcus halophilus	sample_17	9	Bacteria	Firmicutes	Bacilli	Lactobacillales	Enterococcaceae	Tetragenococcus	Tetragenococcus halophilus
Tetragenococcus muriaticus	sample_17	15	Bacteria	Firmicutes	Bacilli	Lactobacillales	Enterococcaceae	Tetragenococcus	Tetragenococcus muriaticus
Tetrasphaera australiensis	sample_17	8	Bacteria	Actinobacteria	Actinomycetia	Micrococcales	Intrasporangiaceae	Tetrasphaera	Tetrasphaera australiensis
Tetrasphaera japonica	sample_17	2	Bacteria	Actinobacteria	Actinomycetia	Micrococcales	Intrasporangiaceae	Tetrasphaera	Tetrasphaera japonica
Tetrasphaera sp. Soil756	sample_17	3	Bacteria	Actinobacteria	Actinomycetia	Micrococcales	Intrasporangiaceae	Tetrasphaera	Tetrasphaera sp. Soil756
Thalassobacter sp. 16PALIMAR09	sample_17	3	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Roseobacteraceae	Thalassobacter	Thalassobacter sp. 16PALIMAR09
Thalassobacter stenotrophicus	sample_17	4	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Roseobacteraceae	Thalassobacter	Thalassobacter stenotrophicus
Thalassobaculum litoreum	sample_17	2	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Thalassobaculaceae	Thalassobaculum	Thalassobaculum litoreum
Thalassobium sp.	sample_17	10	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Thalassobium	Thalassobium sp.
Thalassobius gelatinovorus	sample_17	6	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Roseobacteraceae	Thalassobius	Thalassobius gelatinovorus
Thalassobius mediterraneus	sample_17	14	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Roseobacteraceae	Thalassobius	Thalassobius mediterraneus
Thalassobius taeanensis	sample_17	11	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Roseobacteraceae	Thalassobius	Thalassobius taeanensis
Thalassococcus profundi	sample_17	4	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Roseobacteraceae	Thalassococcus	Thalassococcus profundi
Thalassolituus oleivorans	sample_17	3	Bacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales	Oceanospirillaceae	Thalassolituus	Thalassolituus oleivorans
Thalassomonas actiniarum	sample_17	46	Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	Colwelliaceae	Thalassomonas	Thalassomonas actiniarum
Thalassomonas viridans	sample_17	12	Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	Colwelliaceae	Thalassomonas	Thalassomonas viridans
Thalassospira indica	sample_17	2	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Thalassospiraceae	Thalassospira	Thalassospira indica
Thalassospira lohafexi	sample_17	4	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Thalassospiraceae	Thalassospira	Thalassospira lohafexi
Thalassospira lucentensis	sample_17	7	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Thalassospiraceae	Thalassospira	Thalassospira lucentensis
Thalassospira marina	sample_17	26	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Thalassospiraceae	Thalassospira	Thalassospira marina
Thalassospira permensis	sample_17	3	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Thalassospiraceae	Thalassospira	Thalassospira permensis
Thalassospira povalilytica	sample_17	5	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Thalassospiraceae	Thalassospira	Thalassospira povalilytica
Thalassospira sp.	sample_17	4	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Thalassospiraceae	Thalassospira	Thalassospira sp.
Thalassospira sp. 11-3	sample_17	2	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Thalassospiraceae	Thalassospira	Thalassospira sp. 11-3
Thalassospira sp. HJ	sample_17	13	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Thalassospiraceae	Thalassospira	Thalassospira sp. HJ
Thalassospira sp. KO164	sample_17	3	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Thalassospiraceae	Thalassospira	Thalassospira sp. KO164
Thalassospira sp. MCCC 1A01428	sample_17	8	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Thalassospiraceae	Thalassospira	Thalassospira sp. MCCC 1A01428
Thalassospira sp. MCCC 1A03138	sample_17	4	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Thalassospiraceae	Thalassospira	Thalassospira sp. MCCC 1A03138
Thalassospira sp. MIT1004	sample_17	2	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Thalassospiraceae	Thalassospira	Thalassospira sp. MIT1004
Thalassospira sp. TSL5-1	sample_17	9	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Thalassospiraceae	Thalassospira	Thalassospira sp. TSL5-1
Thalassospira tepidiphila	sample_17	4	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Thalassospiraceae	Thalassospira	Thalassospira tepidiphila
Thalassospira xiamenensis	sample_17	5	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Thalassospiraceae	Thalassospira	Thalassospira xiamenensis
Thalassospira xianhensis	sample_17	3	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Thalassospiraceae	Thalassospira	Thalassospira xianhensis
Thalassotalea agarivorans	sample_17	1	Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	Colwelliaceae	Thalassotalea	Thalassotalea agarivorans
Thalassotalea euphylliae	sample_17	8	Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	Colwelliaceae	Thalassotalea	Thalassotalea euphylliae
Thalassotalea sp. PP2-459	sample_17	9	Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	Colwelliaceae	Thalassotalea	Thalassotalea sp. PP2-459
Thauera aminoaromatica	sample_17	5	Bacteria	Proteobacteria	Betaproteobacteria	Rhodocyclales	Zoogloeaceae	Thauera	Thauera aminoaromatica
Thauera aromatica	sample_17	3	Bacteria	Proteobacteria	Betaproteobacteria	Rhodocyclales	Zoogloeaceae	Thauera	Thauera aromatica
Thauera humireducens	sample_17	5	Bacteria	Proteobacteria	Betaproteobacteria	Rhodocyclales	Zoogloeaceae	Thauera	Thauera humireducens
Thauera lacus	sample_17	7	Bacteria	Proteobacteria	Betaproteobacteria	Rhodocyclales	Zoogloeaceae	Thauera	Thauera lacus
Thauera linaloolentis	sample_17	7	Bacteria	Proteobacteria	Betaproteobacteria	Rhodocyclales	Zoogloeaceae	Thauera	Thauera linaloolentis
Thauera phenylacetica	sample_17	6	Bacteria	Proteobacteria	Betaproteobacteria	Rhodocyclales	Zoogloeaceae	Thauera	Thauera phenylacetica
Thauera propionica	sample_17	19	Bacteria	Proteobacteria	Betaproteobacteria	Rhodocyclales	Zoogloeaceae	Thauera	Thauera propionica
Thauera sp.	sample_17	1	Bacteria	Proteobacteria	Betaproteobacteria	Rhodocyclales	Zoogloeaceae	Thauera	Thauera sp.
Thauera sp. 27	sample_17	2	Bacteria	Proteobacteria	Betaproteobacteria	Rhodocyclales	Zoogloeaceae	Thauera	Thauera sp. 27
Thauera sp. 28	sample_17	6	Bacteria	Proteobacteria	Betaproteobacteria	Rhodocyclales	Zoogloeaceae	Thauera	Thauera sp. 28
Thauera sp. 63	sample_17	1	Bacteria	Proteobacteria	Betaproteobacteria	Rhodocyclales	Zoogloeaceae	Thauera	Thauera sp. 63
Thauera sp. K11	sample_17	42	Bacteria	Proteobacteria	Betaproteobacteria	Rhodocyclales	Zoogloeaceae	Thauera	Thauera sp. K11
Thauera sp. MZ1T	sample_17	1	Bacteria	Proteobacteria	Betaproteobacteria	Rhodocyclales	Zoogloeaceae	Thauera	Thauera sp. MZ1T
Thauera terpenica	sample_17	4	Bacteria	Proteobacteria	Betaproteobacteria	Rhodocyclales	Zoogloeaceae	Thauera	Thauera terpenica
Thaumarchaeota archaeon 13_1_40CM_3_38_6	sample_17	1	Archaea	Thaumarchaeota	NA	NA	NA	NA	Thaumarchaeota archaeon 13_1_40CM_3_38_6
Theionarchaea archaeon DG-70	sample_17	1	Archaea	Euryarchaeota	Theionarchaea	NA	NA	NA	Theionarchaea archaeon DG-70
Thermacetogenium phaeum	sample_17	7	Bacteria	Firmicutes	Clostridia	Thermoanaerobacterales	Thermoanaerobacteraceae	Thermacetogenium	Thermacetogenium phaeum
Thermaerobacter marianensis	sample_17	12	Bacteria	Firmicutes	Clostridia	Eubacteriales	Clostridiales Family XVII. Incertae Sedis	Thermaerobacter	Thermaerobacter marianensis
Thermaerobacter subterraneus	sample_17	12	Bacteria	Firmicutes	Clostridia	Eubacteriales	Clostridiales Family XVII. Incertae Sedis	Thermaerobacter	Thermaerobacter subterraneus
Thermanaeromonas toyohensis	sample_17	5	Bacteria	Firmicutes	Clostridia	Thermoanaerobacterales	Thermoanaerobacteraceae	Thermanaeromonas	Thermanaeromonas toyohensis
Thermanaerovibrio acidaminovorans	sample_17	1	Bacteria	Synergistetes	Synergistia	Synergistales	Synergistaceae	Thermanaerovibrio	Thermanaerovibrio acidaminovorans
Thermasporomyces composti	sample_17	4	Bacteria	Actinobacteria	Actinomycetia	Propionibacteriales	Nocardioidaceae	Thermasporomyces	Thermasporomyces composti
Thermincola ferriacetica	sample_17	5	Bacteria	Firmicutes	Clostridia	Eubacteriales	Peptococcaceae	Thermincola	Thermincola ferriacetica
Thermincola potens	sample_17	5	Bacteria	Firmicutes	Clostridia	Eubacteriales	Peptococcaceae	Thermincola	Thermincola potens
Thermoactinomyces sp. DSM 45891	sample_17	41	Bacteria	Firmicutes	Bacilli	Bacillales	Thermoactinomycetaceae	Thermoactinomyces	Thermoactinomyces sp. DSM 45891
Thermoactinomyces sp. DSM 45892	sample_17	2	Bacteria	Firmicutes	Bacilli	Bacillales	Thermoactinomycetaceae	Thermoactinomyces	Thermoactinomyces sp. DSM 45892
Thermoactinomyces vulgaris	sample_17	3	Bacteria	Firmicutes	Bacilli	Bacillales	Thermoactinomycetaceae	Thermoactinomyces	Thermoactinomyces vulgaris
Thermoanaerobacter brockii	sample_17	1	Bacteria	Firmicutes	Clostridia	Thermoanaerobacterales	Thermoanaerobacteraceae	Thermoanaerobacter	Thermoanaerobacter brockii
Thermoanaerobacter ethanolicus	sample_17	1	Bacteria	Firmicutes	Clostridia	Thermoanaerobacterales	Thermoanaerobacteraceae	Thermoanaerobacter	Thermoanaerobacter ethanolicus
Thermoanaerobacter kivui	sample_17	6	Bacteria	Firmicutes	Clostridia	Thermoanaerobacterales	Thermoanaerobacteraceae	Thermoanaerobacter	Thermoanaerobacter kivui
Thermoanaerobacter mathranii	sample_17	10	Bacteria	Firmicutes	Clostridia	Thermoanaerobacterales	Thermoanaerobacteraceae	Thermoanaerobacter	Thermoanaerobacter mathranii
Thermoanaerobacter pseudethanolicus	sample_17	1	Bacteria	Firmicutes	Clostridia	Thermoanaerobacterales	Thermoanaerobacteraceae	Thermoanaerobacter	Thermoanaerobacter pseudethanolicus
Thermoanaerobacter sp.	sample_17	1	Bacteria	Firmicutes	Clostridia	Thermoanaerobacterales	Thermoanaerobacteraceae	Thermoanaerobacter	Thermoanaerobacter sp.
Thermoanaerobacter sp. X514	sample_17	1	Bacteria	Firmicutes	Clostridia	Thermoanaerobacterales	Thermoanaerobacteraceae	Thermoanaerobacter	Thermoanaerobacter sp. X514
Thermoanaerobacter sp. YS13	sample_17	3	Bacteria	Firmicutes	Clostridia	Thermoanaerobacterales	Thermoanaerobacteraceae	Thermoanaerobacter	Thermoanaerobacter sp. YS13
Thermoanaerobacter thermohydrosulfuricus	sample_17	13	Bacteria	Firmicutes	Clostridia	Thermoanaerobacterales	Thermoanaerobacteraceae	Thermoanaerobacter	Thermoanaerobacter thermohydrosulfuricus
Thermoanaerobacter uzonensis	sample_17	4	Bacteria	Firmicutes	Clostridia	Thermoanaerobacterales	Thermoanaerobacteraceae	Thermoanaerobacter	Thermoanaerobacter uzonensis
Thermoanaerobacter wiegelii	sample_17	15	Bacteria	Firmicutes	Clostridia	Thermoanaerobacterales	Thermoanaerobacteraceae	Thermoanaerobacter	Thermoanaerobacter wiegelii
Thermoanaerobacterales bacterium 50_218	sample_17	12	Bacteria	Firmicutes	Clostridia	Thermoanaerobacterales	NA	NA	Thermoanaerobacterales bacterium 50_218
Thermoanaerobacterium aotearoense	sample_17	12	Bacteria	Firmicutes	Clostridia	Thermoanaerobacterales	Thermoanaerobacterales Family III. Incertae Sedis	Thermoanaerobacterium	Thermoanaerobacterium aotearoense
Thermoanaerobacterium saccharolyticum	sample_17	6	Bacteria	Firmicutes	Clostridia	Thermoanaerobacterales	Thermoanaerobacterales Family III. Incertae Sedis	Thermoanaerobacterium	Thermoanaerobacterium saccharolyticum
Thermoanaerobacterium sp. PSU-2	sample_17	15	Bacteria	Firmicutes	Clostridia	Thermoanaerobacterales	Thermoanaerobacterales Family III. Incertae Sedis	Thermoanaerobacterium	Thermoanaerobacterium sp. PSU-2
