Row.names	sample	project	db	Vregion	platform	workflow	mapq.filt	method	sample_name	bamfile	Detection_threshold_ratio	Detection_threshold	statistic	value	Detection_threshold_percent	level
CAMISIM_MG_Illumina_minitax_all_NCBI_genomes_BestAln_sample_1	CAMISIM_MG_Illumina_minitax_all_NCBI_genomes_BestAln_sample_1	CAMISIM_MG	all_NCBI_genomes	WGS	Illumina	minitax	NA	BestAln	sample_1	NA	0.001	14281.131	Chi_stat	42.6698195051203	0.1%	Species
CAMISIM_MG_Illumina_minitax_all_NCBI_genomes_BestAln_sample_1	CAMISIM_MG_Illumina_minitax_all_NCBI_genomes_BestAln_sample_1	CAMISIM_MG	all_NCBI_genomes	WGS	Illumina	minitax	NA	BestAln	sample_1	NA	0.01	142811.31	Chi_stat	53.8205584738342	1%	Species
CAMISIM_MG_Illumina_minitax_all_NCBI_genomes_BestAln_sample_10	CAMISIM_MG_Illumina_minitax_all_NCBI_genomes_BestAln_sample_10	CAMISIM_MG	all_NCBI_genomes	WGS	Illumina	minitax	NA	BestAln	sample_10	NA	1e-04	1473.9447	Chi_stat	66.9390692207132	0.01%	Species
CAMISIM_MG_Illumina_minitax_all_NCBI_genomes_BestAln_sample_10	CAMISIM_MG_Illumina_minitax_all_NCBI_genomes_BestAln_sample_10	CAMISIM_MG	all_NCBI_genomes	WGS	Illumina	minitax	NA	BestAln	sample_10	NA	0.001	14739.447	Chi_stat	67.6346266033398	0.1%	Species
CAMISIM_MG_Illumina_minitax_all_NCBI_genomes_BestAln_sample_10	CAMISIM_MG_Illumina_minitax_all_NCBI_genomes_BestAln_sample_10	CAMISIM_MG	all_NCBI_genomes	WGS	Illumina	minitax	NA	BestAln	sample_10	NA	0.01	147394.47	Chi_stat	73.3236331593938	1%	Species
CAMISIM_MG_Illumina_minitax_all_NCBI_genomes_BestAln_sample_15	CAMISIM_MG_Illumina_minitax_all_NCBI_genomes_BestAln_sample_15	CAMISIM_MG	all_NCBI_genomes	WGS	Illumina	minitax	NA	BestAln	sample_15	NA	1e-04	1509.5255	Chi_stat	55.341372206892	0.01%	Species
CAMISIM_MG_Illumina_minitax_all_NCBI_genomes_BestAln_sample_15	CAMISIM_MG_Illumina_minitax_all_NCBI_genomes_BestAln_sample_15	CAMISIM_MG	all_NCBI_genomes	WGS	Illumina	minitax	NA	BestAln	sample_15	NA	0.001	15095.255	Chi_stat	57.7532992697826	0.1%	Species
CAMISIM_MG_Illumina_minitax_all_NCBI_genomes_BestAln_sample_15	CAMISIM_MG_Illumina_minitax_all_NCBI_genomes_BestAln_sample_15	CAMISIM_MG	all_NCBI_genomes	WGS	Illumina	minitax	NA	BestAln	sample_15	NA	0.01	150952.55	Chi_stat	63.5758550828948	1%	Species
CAMISIM_MG_Illumina_minitax_all_NCBI_genomes_BestAln_sample_17	CAMISIM_MG_Illumina_minitax_all_NCBI_genomes_BestAln_sample_17	CAMISIM_MG	all_NCBI_genomes	WGS	Illumina	minitax	NA	BestAln	sample_17	sample_17.bam	1e-04	804.2287	Chi_stat	70.918833473437	0.01%	Species
CAMISIM_MG_Illumina_minitax_all_NCBI_genomes_BestAln_sample_17	CAMISIM_MG_Illumina_minitax_all_NCBI_genomes_BestAln_sample_17	CAMISIM_MG	all_NCBI_genomes	WGS	Illumina	minitax	NA	BestAln	sample_17	sample_17.bam	0.001	8042.287	Chi_stat	75.4563799608938	0.1%	Species
CAMISIM_MG_Illumina_minitax_all_NCBI_genomes_BestAln_sample_17	CAMISIM_MG_Illumina_minitax_all_NCBI_genomes_BestAln_sample_17	CAMISIM_MG	all_NCBI_genomes	WGS	Illumina	minitax	NA	BestAln	sample_17	sample_17.bam	0.01	80422.87	Chi_stat	84.8386445558075	1%	Species
CAMISIM_MG_Illumina_minitax_all_NCBI_genomes_BestAln_sample_20	CAMISIM_MG_Illumina_minitax_all_NCBI_genomes_BestAln_sample_20	CAMISIM_MG	all_NCBI_genomes	WGS	Illumina	minitax	NA	BestAln	sample_20	NA	1e-04	1434.7729	Chi_stat	142.448933672903	0.01%	Species
CAMISIM_MG_Illumina_minitax_all_NCBI_genomes_BestAln_sample_20	CAMISIM_MG_Illumina_minitax_all_NCBI_genomes_BestAln_sample_20	CAMISIM_MG	all_NCBI_genomes	WGS	Illumina	minitax	NA	BestAln	sample_20	NA	0.001	14347.729	Chi_stat	159.515674728337	0.1%	Species
CAMISIM_MG_Illumina_minitax_all_NCBI_genomes_BestAln_sample_20	CAMISIM_MG_Illumina_minitax_all_NCBI_genomes_BestAln_sample_20	CAMISIM_MG	all_NCBI_genomes	WGS	Illumina	minitax	NA	BestAln	sample_20	NA	0.01	143477.29	Chi_stat	214.66423403516	1%	Species
CAMISIM_MG_Illumina_minitax_all_NCBI_genomes_BestAln_sample_25	CAMISIM_MG_Illumina_minitax_all_NCBI_genomes_BestAln_sample_25	CAMISIM_MG	all_NCBI_genomes	WGS	Illumina	minitax	NA	BestAln	sample_25	NA	1e-04	1479.7374	Chi_stat	48.5066242288803	0.01%	Species
CAMISIM_MG_Illumina_minitax_all_NCBI_genomes_BestAln_sample_25	CAMISIM_MG_Illumina_minitax_all_NCBI_genomes_BestAln_sample_25	CAMISIM_MG	all_NCBI_genomes	WGS	Illumina	minitax	NA	BestAln	sample_25	NA	0.001	14797.374	Chi_stat	51.4277819129229	0.1%	Species
CAMISIM_MG_Illumina_minitax_all_NCBI_genomes_BestAln_sample_25	CAMISIM_MG_Illumina_minitax_all_NCBI_genomes_BestAln_sample_25	CAMISIM_MG	all_NCBI_genomes	WGS	Illumina	minitax	NA	BestAln	sample_25	NA	0.01	147973.74	Chi_stat	57.371799678668	1%	Species
CAMISIM_MG_Illumina_minitax_all_NCBI_genomes_BestAln_sample_30	CAMISIM_MG_Illumina_minitax_all_NCBI_genomes_BestAln_sample_30	CAMISIM_MG	all_NCBI_genomes	WGS	Illumina	minitax	NA	BestAln	sample_30	NA	1e-04	1500.613	Chi_stat	58.5180038648834	0.01%	Species
CAMISIM_MG_Illumina_minitax_all_NCBI_genomes_BestAln_sample_30	CAMISIM_MG_Illumina_minitax_all_NCBI_genomes_BestAln_sample_30	CAMISIM_MG	all_NCBI_genomes	WGS	Illumina	minitax	NA	BestAln	sample_30	NA	0.001	15006.13	Chi_stat	63.7473912964406	0.1%	Species
CAMISIM_MG_Illumina_minitax_all_NCBI_genomes_BestAln_sample_30	CAMISIM_MG_Illumina_minitax_all_NCBI_genomes_BestAln_sample_30	CAMISIM_MG	all_NCBI_genomes	WGS	Illumina	minitax	NA	BestAln	sample_30	NA	0.01	150061.3	Chi_stat	50.2876215322539	1%	Species
CAMISIM_MG_Illumina_minitax_all_NCBI_genomes_BestAln_sample_35	CAMISIM_MG_Illumina_minitax_all_NCBI_genomes_BestAln_sample_35	CAMISIM_MG	all_NCBI_genomes	WGS	Illumina	minitax	NA	BestAln	sample_35	NA	1e-04	1611.3965	Chi_stat	60.5550153189664	0.01%	Species
CAMISIM_MG_Illumina_minitax_all_NCBI_genomes_BestAln_sample_35	CAMISIM_MG_Illumina_minitax_all_NCBI_genomes_BestAln_sample_35	CAMISIM_MG	all_NCBI_genomes	WGS	Illumina	minitax	NA	BestAln	sample_35	NA	0.001	16113.965	Chi_stat	60.9101535464084	0.1%	Species
CAMISIM_MG_Illumina_minitax_all_NCBI_genomes_BestAln_sample_35	CAMISIM_MG_Illumina_minitax_all_NCBI_genomes_BestAln_sample_35	CAMISIM_MG	all_NCBI_genomes	WGS	Illumina	minitax	NA	BestAln	sample_35	NA	0.01	161139.65	Chi_stat	68.0270425670331	1%	Species
CAMISIM_MG_Illumina_minitax_all_NCBI_genomes_BestAln_sample_37	CAMISIM_MG_Illumina_minitax_all_NCBI_genomes_BestAln_sample_37	CAMISIM_MG	all_NCBI_genomes	WGS	Illumina	minitax	NA	BestAln	sample_37	sample_37.bam	1e-04	753.6235	Chi_stat	74.2871230357649	0.01%	Species
CAMISIM_MG_Illumina_minitax_all_NCBI_genomes_BestAln_sample_37	CAMISIM_MG_Illumina_minitax_all_NCBI_genomes_BestAln_sample_37	CAMISIM_MG	all_NCBI_genomes	WGS	Illumina	minitax	NA	BestAln	sample_37	sample_37.bam	0.001	7536.235	Chi_stat	82.7479227722613	0.1%	Species
CAMISIM_MG_Illumina_minitax_all_NCBI_genomes_BestAln_sample_37	CAMISIM_MG_Illumina_minitax_all_NCBI_genomes_BestAln_sample_37	CAMISIM_MG	all_NCBI_genomes	WGS	Illumina	minitax	NA	BestAln	sample_37	sample_37.bam	0.01	75362.35	Chi_stat	113.375952079729	1%	Species
CAMISIM_MG_Illumina_minitax_all_NCBI_genomes_BestAln_sample_5	CAMISIM_MG_Illumina_minitax_all_NCBI_genomes_BestAln_sample_5	CAMISIM_MG	all_NCBI_genomes	WGS	Illumina	minitax	NA	BestAln	sample_5	NA	1e-04	1465.4162	Chi_stat	54.769941653434	0.01%	Species
CAMISIM_MG_Illumina_minitax_all_NCBI_genomes_BestAln_sample_5	CAMISIM_MG_Illumina_minitax_all_NCBI_genomes_BestAln_sample_5	CAMISIM_MG	all_NCBI_genomes	WGS	Illumina	minitax	NA	BestAln	sample_5	NA	0.001	14654.162	Chi_stat	55.4780947530667	0.1%	Species
CAMISIM_MG_Illumina_minitax_all_NCBI_genomes_BestAln_sample_5	CAMISIM_MG_Illumina_minitax_all_NCBI_genomes_BestAln_sample_5	CAMISIM_MG	all_NCBI_genomes	WGS	Illumina	minitax	NA	BestAln	sample_5	NA	0.01	146541.62	Chi_stat	53.5297691921446	1%	Species
CAMISIM_MG_Illumina_minitax_all_NCBI_genomes_BestAln_sample_55	CAMISIM_MG_Illumina_minitax_all_NCBI_genomes_BestAln_sample_55	CAMISIM_MG	all_NCBI_genomes	WGS	Illumina	minitax	NA	BestAln	sample_55	NA	1e-04	1449.9162	Chi_stat	65.3161508577093	0.01%	Species
CAMISIM_MG_Illumina_minitax_all_NCBI_genomes_BestAln_sample_55	CAMISIM_MG_Illumina_minitax_all_NCBI_genomes_BestAln_sample_55	CAMISIM_MG	all_NCBI_genomes	WGS	Illumina	minitax	NA	BestAln	sample_55	NA	0.001	14499.162	Chi_stat	66.3803281563756	0.1%	Species
CAMISIM_MG_Illumina_minitax_all_NCBI_genomes_BestAln_sample_55	CAMISIM_MG_Illumina_minitax_all_NCBI_genomes_BestAln_sample_55	CAMISIM_MG	all_NCBI_genomes	WGS	Illumina	minitax	NA	BestAln	sample_55	NA	0.01	144991.62	Chi_stat	64.8416710444347	1%	Species
CAMISIM_MG_Illumina_minitax_all_NCBI_genomes_BestAln_sample_57	CAMISIM_MG_Illumina_minitax_all_NCBI_genomes_BestAln_sample_57	CAMISIM_MG	all_NCBI_genomes	WGS	Illumina	minitax	NA	BestAln	sample_57	sample_57.bam	1e-04	816.4619	Chi_stat	26.0651735965432	0.01%	Species
CAMISIM_MG_Illumina_minitax_all_NCBI_genomes_BestAln_sample_57	CAMISIM_MG_Illumina_minitax_all_NCBI_genomes_BestAln_sample_57	CAMISIM_MG	all_NCBI_genomes	WGS	Illumina	minitax	NA	BestAln	sample_57	sample_57.bam	0.001	8164.619	Chi_stat	27.1691429940016	0.1%	Species
CAMISIM_MG_Illumina_minitax_all_NCBI_genomes_BestAln_sample_57	CAMISIM_MG_Illumina_minitax_all_NCBI_genomes_BestAln_sample_57	CAMISIM_MG	all_NCBI_genomes	WGS	Illumina	minitax	NA	BestAln	sample_57	sample_57.bam	0.01	81646.19	Chi_stat	34.9038902935074	1%	Species
CAMISIM_MG_Illumina_minitax_all_NCBI_genomes_BestAln_sample_60	CAMISIM_MG_Illumina_minitax_all_NCBI_genomes_BestAln_sample_60	CAMISIM_MG	all_NCBI_genomes	WGS	Illumina	minitax	NA	BestAln	sample_60	NA	1e-04	1535.1248	Chi_stat	25.5898339349988	0.01%	Species
CAMISIM_MG_Illumina_minitax_all_NCBI_genomes_BestAln_sample_60	CAMISIM_MG_Illumina_minitax_all_NCBI_genomes_BestAln_sample_60	CAMISIM_MG	all_NCBI_genomes	WGS	Illumina	minitax	NA	BestAln	sample_60	NA	0.001	15351.248	Chi_stat	26.6996500219959	0.1%	Species
CAMISIM_MG_Illumina_minitax_all_NCBI_genomes_BestAln_sample_60	CAMISIM_MG_Illumina_minitax_all_NCBI_genomes_BestAln_sample_60	CAMISIM_MG	all_NCBI_genomes	WGS	Illumina	minitax	NA	BestAln	sample_60	NA	0.01	153512.48	Chi_stat	41.1198294708069	1%	Species
CAMISIM_MG_Illumina_minitax_all_NCBI_genomes_BestAln_sample_1	CAMISIM_MG_Illumina_minitax_all_NCBI_genomes_BestAln_sample_1	CAMISIM_MG	all_NCBI_genomes	WGS	Illumina	minitax	NA	BestAln	sample_1	NA	1e-04	1428.1131	Chisq.test.p_value	0.999847393383014	0.01%	Species
CAMISIM_MG_Illumina_minitax_all_NCBI_genomes_BestAln_sample_1	CAMISIM_MG_Illumina_minitax_all_NCBI_genomes_BestAln_sample_1	CAMISIM_MG	all_NCBI_genomes	WGS	Illumina	minitax	NA	BestAln	sample_1	NA	0.001	14281.131	Chisq.test.p_value	0.999621121585266	0.1%	Species
CAMISIM_MG_Illumina_minitax_all_NCBI_genomes_BestAln_sample_1	CAMISIM_MG_Illumina_minitax_all_NCBI_genomes_BestAln_sample_1	CAMISIM_MG	all_NCBI_genomes	WGS	Illumina	minitax	NA	BestAln	sample_1	NA	0.01	142811.31	Chisq.test.p_value	0.983307698090499	1%	Species
CAMISIM_MG_Illumina_minitax_all_NCBI_genomes_BestAln_sample_10	CAMISIM_MG_Illumina_minitax_all_NCBI_genomes_BestAln_sample_10	CAMISIM_MG	all_NCBI_genomes	WGS	Illumina	minitax	NA	BestAln	sample_10	NA	1e-04	1473.9447	Chisq.test.p_value	0.999899882504083	0.01%	Species
CAMISIM_MG_Illumina_minitax_all_NCBI_genomes_BestAln_sample_10	CAMISIM_MG_Illumina_minitax_all_NCBI_genomes_BestAln_sample_10	CAMISIM_MG	all_NCBI_genomes	WGS	Illumina	minitax	NA	BestAln	sample_10	NA	0.001	14739.447	Chisq.test.p_value	0.999870230315412	0.1%	Species
CAMISIM_MG_Illumina_minitax_all_NCBI_genomes_BestAln_sample_10	CAMISIM_MG_Illumina_minitax_all_NCBI_genomes_BestAln_sample_10	CAMISIM_MG	all_NCBI_genomes	WGS	Illumina	minitax	NA	BestAln	sample_10	NA	0.01	147394.47	Chisq.test.p_value	0.999123907107757	1%	Species
CAMISIM_MG_Illumina_minitax_all_NCBI_genomes_BestAln_sample_15	CAMISIM_MG_Illumina_minitax_all_NCBI_genomes_BestAln_sample_15	CAMISIM_MG	all_NCBI_genomes	WGS	Illumina	minitax	NA	BestAln	sample_15	NA	1e-04	1509.5255	Chisq.test.p_value	1	0.01%	Species
CAMISIM_MG_Illumina_minitax_all_NCBI_genomes_BestAln_sample_15	CAMISIM_MG_Illumina_minitax_all_NCBI_genomes_BestAln_sample_15	CAMISIM_MG	all_NCBI_genomes	WGS	Illumina	minitax	NA	BestAln	sample_15	NA	0.001	15095.255	Chisq.test.p_value	0.999999999999999	0.1%	Species
CAMISIM_MG_Illumina_minitax_all_NCBI_genomes_BestAln_sample_15	CAMISIM_MG_Illumina_minitax_all_NCBI_genomes_BestAln_sample_15	CAMISIM_MG	all_NCBI_genomes	WGS	Illumina	minitax	NA	BestAln	sample_15	NA	0.01	150952.55	Chisq.test.p_value	0.999999999999919	1%	Species
CAMISIM_MG_Illumina_minitax_all_NCBI_genomes_BestAln_sample_17	CAMISIM_MG_Illumina_minitax_all_NCBI_genomes_BestAln_sample_17	CAMISIM_MG	all_NCBI_genomes	WGS	Illumina	minitax	NA	BestAln	sample_17	sample_17.bam	1e-04	804.2287	Chisq.test.p_value	0.999998474142858	0.01%	Species
CAMISIM_MG_Illumina_minitax_all_NCBI_genomes_BestAln_sample_17	CAMISIM_MG_Illumina_minitax_all_NCBI_genomes_BestAln_sample_17	CAMISIM_MG	all_NCBI_genomes	WGS	Illumina	minitax	NA	BestAln	sample_17	sample_17.bam	0.001	8042.287	Chisq.test.p_value	0.999989229313057	0.1%	Species
CAMISIM_MG_Illumina_minitax_all_NCBI_genomes_BestAln_sample_17	CAMISIM_MG_Illumina_minitax_all_NCBI_genomes_BestAln_sample_17	CAMISIM_MG	all_NCBI_genomes	WGS	Illumina	minitax	NA	BestAln	sample_17	sample_17.bam	0.01	80422.87	Chisq.test.p_value	0.999703399276071	1%	Species
CAMISIM_MG_Illumina_minitax_all_NCBI_genomes_BestAln_sample_20	CAMISIM_MG_Illumina_minitax_all_NCBI_genomes_BestAln_sample_20	CAMISIM_MG	all_NCBI_genomes	WGS	Illumina	minitax	NA	BestAln	sample_20	NA	1e-04	1434.7729	Chisq.test.p_value	0.42649532933316	0.01%	Species
CAMISIM_MG_Illumina_minitax_all_NCBI_genomes_BestAln_sample_20	CAMISIM_MG_Illumina_minitax_all_NCBI_genomes_BestAln_sample_20	CAMISIM_MG	all_NCBI_genomes	WGS	Illumina	minitax	NA	BestAln	sample_20	NA	0.001	14347.729	Chisq.test.p_value	0.123937998964718	0.1%	Species
CAMISIM_MG_Illumina_minitax_all_NCBI_genomes_BestAln_sample_20	CAMISIM_MG_Illumina_minitax_all_NCBI_genomes_BestAln_sample_20	CAMISIM_MG	all_NCBI_genomes	WGS	Illumina	minitax	NA	BestAln	sample_20	NA	0.01	143477.29	Chisq.test.p_value	5.04380998201936e-05	1%	Species
CAMISIM_MG_Illumina_minitax_all_NCBI_genomes_BestAln_sample_25	CAMISIM_MG_Illumina_minitax_all_NCBI_genomes_BestAln_sample_25	CAMISIM_MG	all_NCBI_genomes	WGS	Illumina	minitax	NA	BestAln	sample_25	NA	1e-04	1479.7374	Chisq.test.p_value	1	0.01%	Species
CAMISIM_MG_Illumina_minitax_all_NCBI_genomes_BestAln_sample_25	CAMISIM_MG_Illumina_minitax_all_NCBI_genomes_BestAln_sample_25	CAMISIM_MG	all_NCBI_genomes	WGS	Illumina	minitax	NA	BestAln	sample_25	NA	0.001	14797.374	Chisq.test.p_value	1	0.1%	Species
CAMISIM_MG_Illumina_minitax_all_NCBI_genomes_BestAln_sample_25	CAMISIM_MG_Illumina_minitax_all_NCBI_genomes_BestAln_sample_25	CAMISIM_MG	all_NCBI_genomes	WGS	Illumina	minitax	NA	BestAln	sample_25	NA	0.01	147973.74	Chisq.test.p_value	1	1%	Species
CAMISIM_MG_Illumina_minitax_all_NCBI_genomes_BestAln_sample_30	CAMISIM_MG_Illumina_minitax_all_NCBI_genomes_BestAln_sample_30	CAMISIM_MG	all_NCBI_genomes	WGS	Illumina	minitax	NA	BestAln	sample_30	NA	1e-04	1500.613	Chisq.test.p_value	1	0.01%	Species
CAMISIM_MG_Illumina_minitax_all_NCBI_genomes_BestAln_sample_30	CAMISIM_MG_Illumina_minitax_all_NCBI_genomes_BestAln_sample_30	CAMISIM_MG	all_NCBI_genomes	WGS	Illumina	minitax	NA	BestAln	sample_30	NA	0.001	15006.13	Chisq.test.p_value	1	0.1%	Species
CAMISIM_MG_Illumina_minitax_all_NCBI_genomes_BestAln_sample_30	CAMISIM_MG_Illumina_minitax_all_NCBI_genomes_BestAln_sample_30	CAMISIM_MG	all_NCBI_genomes	WGS	Illumina	minitax	NA	BestAln	sample_30	NA	0.01	150061.3	Chisq.test.p_value	1	1%	Species
CAMISIM_MG_Illumina_minitax_all_NCBI_genomes_BestAln_sample_35	CAMISIM_MG_Illumina_minitax_all_NCBI_genomes_BestAln_sample_35	CAMISIM_MG	all_NCBI_genomes	WGS	Illumina	minitax	NA	BestAln	sample_35	NA	1e-04	1611.3965	Chisq.test.p_value	0.491999629350059	0.01%	Species
CAMISIM_MG_Illumina_minitax_all_NCBI_genomes_BestAln_sample_35	CAMISIM_MG_Illumina_minitax_all_NCBI_genomes_BestAln_sample_35	CAMISIM_MG	all_NCBI_genomes	WGS	Illumina	minitax	NA	BestAln	sample_35	NA	0.001	16113.965	Chisq.test.p_value	0.479155530280408	0.1%	Species
CAMISIM_MG_Illumina_minitax_all_NCBI_genomes_BestAln_sample_35	CAMISIM_MG_Illumina_minitax_all_NCBI_genomes_BestAln_sample_35	CAMISIM_MG	all_NCBI_genomes	WGS	Illumina	minitax	NA	BestAln	sample_35	NA	0.01	161139.65	Chisq.test.p_value	0.250430360089557	1%	Species
CAMISIM_MG_Illumina_minitax_all_NCBI_genomes_BestAln_sample_37	CAMISIM_MG_Illumina_minitax_all_NCBI_genomes_BestAln_sample_37	CAMISIM_MG	all_NCBI_genomes	WGS	Illumina	minitax	NA	BestAln	sample_37	sample_37.bam	1e-04	753.6235	Chisq.test.p_value	1	0.01%	Species
CAMISIM_MG_Illumina_minitax_all_NCBI_genomes_BestAln_sample_37	CAMISIM_MG_Illumina_minitax_all_NCBI_genomes_BestAln_sample_37	CAMISIM_MG	all_NCBI_genomes	WGS	Illumina	minitax	NA	BestAln	sample_37	sample_37.bam	0.001	7536.235	Chisq.test.p_value	0.999999999999991	0.1%	Species
CAMISIM_MG_Illumina_minitax_all_NCBI_genomes_BestAln_sample_37	CAMISIM_MG_Illumina_minitax_all_NCBI_genomes_BestAln_sample_37	CAMISIM_MG	all_NCBI_genomes	WGS	Illumina	minitax	NA	BestAln	sample_37	sample_37.bam	0.01	75362.35	Chisq.test.p_value	0.999999870821944	1%	Species
CAMISIM_MG_Illumina_minitax_all_NCBI_genomes_BestAln_sample_5	CAMISIM_MG_Illumina_minitax_all_NCBI_genomes_BestAln_sample_5	CAMISIM_MG	all_NCBI_genomes	WGS	Illumina	minitax	NA	BestAln	sample_5	NA	1e-04	1465.4162	Chisq.test.p_value	1	0.01%	Species
CAMISIM_MG_Illumina_minitax_all_NCBI_genomes_BestAln_sample_5	CAMISIM_MG_Illumina_minitax_all_NCBI_genomes_BestAln_sample_5	CAMISIM_MG	all_NCBI_genomes	WGS	Illumina	minitax	NA	BestAln	sample_5	NA	0.001	14654.162	Chisq.test.p_value	1	0.1%	Species
CAMISIM_MG_Illumina_minitax_all_NCBI_genomes_BestAln_sample_5	CAMISIM_MG_Illumina_minitax_all_NCBI_genomes_BestAln_sample_5	CAMISIM_MG	all_NCBI_genomes	WGS	Illumina	minitax	NA	BestAln	sample_5	NA	0.01	146541.62	Chisq.test.p_value	1	1%	Species
CAMISIM_MG_Illumina_minitax_all_NCBI_genomes_BestAln_sample_55	CAMISIM_MG_Illumina_minitax_all_NCBI_genomes_BestAln_sample_55	CAMISIM_MG	all_NCBI_genomes	WGS	Illumina	minitax	NA	BestAln	sample_55	NA	1e-04	1449.9162	Chisq.test.p_value	0.999999999999982	0.01%	Species
CAMISIM_MG_Illumina_minitax_all_NCBI_genomes_BestAln_sample_55	CAMISIM_MG_Illumina_minitax_all_NCBI_genomes_BestAln_sample_55	CAMISIM_MG	all_NCBI_genomes	WGS	Illumina	minitax	NA	BestAln	sample_55	NA	0.001	14499.162	Chisq.test.p_value	0.999999999999957	0.1%	Species
CAMISIM_MG_Illumina_minitax_all_NCBI_genomes_BestAln_sample_55	CAMISIM_MG_Illumina_minitax_all_NCBI_genomes_BestAln_sample_55	CAMISIM_MG	all_NCBI_genomes	WGS	Illumina	minitax	NA	BestAln	sample_55	NA	0.01	144991.62	Chisq.test.p_value	0.999999999999988	1%	Species
CAMISIM_MG_Illumina_minitax_all_NCBI_genomes_BestAln_sample_57	CAMISIM_MG_Illumina_minitax_all_NCBI_genomes_BestAln_sample_57	CAMISIM_MG	all_NCBI_genomes	WGS	Illumina	minitax	NA	BestAln	sample_57	sample_57.bam	1e-04	816.4619	Chisq.test.p_value	1	0.01%	Species
CAMISIM_MG_Illumina_minitax_all_NCBI_genomes_BestAln_sample_57	CAMISIM_MG_Illumina_minitax_all_NCBI_genomes_BestAln_sample_57	CAMISIM_MG	all_NCBI_genomes	WGS	Illumina	minitax	NA	BestAln	sample_57	sample_57.bam	0.001	8164.619	Chisq.test.p_value	1	0.1%	Species
CAMISIM_MG_Illumina_minitax_all_NCBI_genomes_BestAln_sample_57	CAMISIM_MG_Illumina_minitax_all_NCBI_genomes_BestAln_sample_57	CAMISIM_MG	all_NCBI_genomes	WGS	Illumina	minitax	NA	BestAln	sample_57	sample_57.bam	0.01	81646.19	Chisq.test.p_value	1	1%	Species
CAMISIM_MG_Illumina_minitax_all_NCBI_genomes_BestAln_sample_60	CAMISIM_MG_Illumina_minitax_all_NCBI_genomes_BestAln_sample_60	CAMISIM_MG	all_NCBI_genomes	WGS	Illumina	minitax	NA	BestAln	sample_60	NA	1e-04	1535.1248	Chisq.test.p_value	1	0.01%	Species
CAMISIM_MG_Illumina_minitax_all_NCBI_genomes_BestAln_sample_60	CAMISIM_MG_Illumina_minitax_all_NCBI_genomes_BestAln_sample_60	CAMISIM_MG	all_NCBI_genomes	WGS	Illumina	minitax	NA	BestAln	sample_60	NA	0.001	15351.248	Chisq.test.p_value	1	0.1%	Species
CAMISIM_MG_Illumina_minitax_all_NCBI_genomes_BestAln_sample_60	CAMISIM_MG_Illumina_minitax_all_NCBI_genomes_BestAln_sample_60	CAMISIM_MG	all_NCBI_genomes	WGS	Illumina	minitax	NA	BestAln	sample_60	NA	0.01	153512.48	Chisq.test.p_value	1	1%	Species
CAMISIM_MG_Illumina_minitax_all_NCBI_genomes_BestAln_sample_1	CAMISIM_MG_Illumina_minitax_all_NCBI_genomes_BestAln_sample_1	CAMISIM_MG	all_NCBI_genomes	WGS	Illumina	minitax	NA	BestAln	sample_1	NA	1e-04	1428.1131	Chisq.test.sign	0	0.01%	Species
CAMISIM_MG_Illumina_minitax_all_NCBI_genomes_BestAln_sample_1	CAMISIM_MG_Illumina_minitax_all_NCBI_genomes_BestAln_sample_1	CAMISIM_MG	all_NCBI_genomes	WGS	Illumina	minitax	NA	BestAln	sample_1	NA	0.001	14281.131	Chisq.test.sign	0	0.1%	Species
CAMISIM_MG_Illumina_minitax_all_NCBI_genomes_BestAln_sample_1	CAMISIM_MG_Illumina_minitax_all_NCBI_genomes_BestAln_sample_1	CAMISIM_MG	all_NCBI_genomes	WGS	Illumina	minitax	NA	BestAln	sample_1	NA	0.01	142811.31	Chisq.test.sign	0	1%	Species
CAMISIM_MG_Illumina_minitax_all_NCBI_genomes_BestAln_sample_10	CAMISIM_MG_Illumina_minitax_all_NCBI_genomes_BestAln_sample_10	CAMISIM_MG	all_NCBI_genomes	WGS	Illumina	minitax	NA	BestAln	sample_10	NA	1e-04	1473.9447	Chisq.test.sign	0	0.01%	Species
CAMISIM_MG_Illumina_minitax_all_NCBI_genomes_BestAln_sample_10	CAMISIM_MG_Illumina_minitax_all_NCBI_genomes_BestAln_sample_10	CAMISIM_MG	all_NCBI_genomes	WGS	Illumina	minitax	NA	BestAln	sample_10	NA	0.001	14739.447	Chisq.test.sign	0	0.1%	Species
CAMISIM_MG_Illumina_minitax_all_NCBI_genomes_BestAln_sample_10	CAMISIM_MG_Illumina_minitax_all_NCBI_genomes_BestAln_sample_10	CAMISIM_MG	all_NCBI_genomes	WGS	Illumina	minitax	NA	BestAln	sample_10	NA	0.01	147394.47	Chisq.test.sign	0	1%	Species
CAMISIM_MG_Illumina_minitax_all_NCBI_genomes_BestAln_sample_15	CAMISIM_MG_Illumina_minitax_all_NCBI_genomes_BestAln_sample_15	CAMISIM_MG	all_NCBI_genomes	WGS	Illumina	minitax	NA	BestAln	sample_15	NA	1e-04	1509.5255	Chisq.test.sign	0	0.01%	Species
CAMISIM_MG_Illumina_minitax_all_NCBI_genomes_BestAln_sample_15	CAMISIM_MG_Illumina_minitax_all_NCBI_genomes_BestAln_sample_15	CAMISIM_MG	all_NCBI_genomes	WGS	Illumina	minitax	NA	BestAln	sample_15	NA	0.001	15095.255	Chisq.test.sign	0	0.1%	Species
