tax.identity	sample	count	superkingdom	phylum	class	order	family	genus	species
Pseudobacteroides cellulosolvens	sample_57	12	Bacteria	Firmicutes	Clostridia	Eubacteriales	Oscillospiraceae	Pseudobacteroides	Pseudobacteroides cellulosolvens
Pseudobutyrivibrio ruminis	sample_57	14649	Bacteria	Firmicutes	Clostridia	Eubacteriales	Lachnospiraceae	Pseudobutyrivibrio	Pseudobutyrivibrio ruminis
Pseudobutyrivibrio sp. 49	sample_57	296	Bacteria	Firmicutes	Clostridia	Eubacteriales	Lachnospiraceae	Pseudobutyrivibrio	Pseudobutyrivibrio sp. 49
Pseudobutyrivibrio sp. ACV-2	sample_57	79413	Bacteria	Firmicutes	Clostridia	Eubacteriales	Lachnospiraceae	Pseudobutyrivibrio	Pseudobutyrivibrio sp. ACV-2
Pseudobutyrivibrio sp. AR14	sample_57	133	Bacteria	Firmicutes	Clostridia	Eubacteriales	Lachnospiraceae	Pseudobutyrivibrio	Pseudobutyrivibrio sp. AR14
Pseudobutyrivibrio sp. C4	sample_57	7450	Bacteria	Firmicutes	Clostridia	Eubacteriales	Lachnospiraceae	Pseudobutyrivibrio	Pseudobutyrivibrio sp. C4
Pseudobutyrivibrio sp. JW11	sample_57	5445	Bacteria	Firmicutes	Clostridia	Eubacteriales	Lachnospiraceae	Pseudobutyrivibrio	Pseudobutyrivibrio sp. JW11
Pseudobutyrivibrio sp. NOR37	sample_57	122	Bacteria	Firmicutes	Clostridia	Eubacteriales	Lachnospiraceae	Pseudobutyrivibrio	Pseudobutyrivibrio sp. NOR37
Pseudobutyrivibrio sp. OR37	sample_57	924	Bacteria	Firmicutes	Clostridia	Eubacteriales	Lachnospiraceae	Pseudobutyrivibrio	Pseudobutyrivibrio sp. OR37
Pseudobutyrivibrio sp. UC1225	sample_57	198	Bacteria	Firmicutes	Clostridia	Eubacteriales	Lachnospiraceae	Pseudobutyrivibrio	Pseudobutyrivibrio sp. UC1225
Pseudobutyrivibrio sp. YE44	sample_57	310	Bacteria	Firmicutes	Clostridia	Eubacteriales	Lachnospiraceae	Pseudobutyrivibrio	Pseudobutyrivibrio sp. YE44
Pseudobutyrivibrio xylanivorans	sample_57	945	Bacteria	Firmicutes	Clostridia	Eubacteriales	Lachnospiraceae	Pseudobutyrivibrio	Pseudobutyrivibrio xylanivorans
Pseudochrobactrum asaccharolyticum	sample_57	9	Bacteria	Proteobacteria	Alphaproteobacteria	Hyphomicrobiales	Brucellaceae	Pseudochrobactrum	Pseudochrobactrum asaccharolyticum
Pseudocitrobacter faecalis	sample_57	7	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Pseudocitrobacter	Pseudocitrobacter faecalis
Pseudoclostridium thermosuccinogenes	sample_57	13	Bacteria	Firmicutes	Clostridia	Eubacteriales	Oscillospiraceae	Pseudoclostridium	Pseudoclostridium thermosuccinogenes
Pseudodesulfovibrio aespoeensis	sample_57	5	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfovibrionales	Desulfovibrionaceae	Pseudodesulfovibrio	Pseudodesulfovibrio aespoeensis
Pseudodesulfovibrio hydrargyri	sample_57	4	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfovibrionales	Desulfovibrionaceae	Pseudodesulfovibrio	Pseudodesulfovibrio hydrargyri
Pseudodesulfovibrio indicus	sample_57	7	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfovibrionales	Desulfovibrionaceae	Pseudodesulfovibrio	Pseudodesulfovibrio indicus
Pseudodesulfovibrio mercurii	sample_57	4	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfovibrionales	Desulfovibrionaceae	Pseudodesulfovibrio	Pseudodesulfovibrio mercurii
Pseudodesulfovibrio piezophilus	sample_57	2	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfovibrionales	Desulfovibrionaceae	Pseudodesulfovibrio	Pseudodesulfovibrio piezophilus
Pseudodesulfovibrio profundus	sample_57	5	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfovibrionales	Desulfovibrionaceae	Pseudodesulfovibrio	Pseudodesulfovibrio profundus
Pseudoglutamicibacter albus	sample_57	2	Bacteria	Actinobacteria	Actinomycetia	Micrococcales	Micrococcaceae	Pseudoglutamicibacter	Pseudoglutamicibacter albus
Pseudoglutamicibacter cumminsii	sample_57	2	Bacteria	Actinobacteria	Actinomycetia	Micrococcales	Micrococcaceae	Pseudoglutamicibacter	Pseudoglutamicibacter cumminsii
Pseudogracilibacillus auburnensis	sample_57	9	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Pseudogracilibacillus	Pseudogracilibacillus auburnensis
Pseudogulbenkiania ferrooxidans	sample_57	2	Bacteria	Proteobacteria	Betaproteobacteria	Neisseriales	Chromobacteriaceae	Pseudogulbenkiania	Pseudogulbenkiania ferrooxidans
Pseudogulbenkiania sp. NH8B	sample_57	8	Bacteria	Proteobacteria	Betaproteobacteria	Neisseriales	Chromobacteriaceae	Pseudogulbenkiania	Pseudogulbenkiania sp. NH8B
Pseudogulbenkiania subflava	sample_57	3	Bacteria	Proteobacteria	Betaproteobacteria	Neisseriales	Chromobacteriaceae	Pseudogulbenkiania	Pseudogulbenkiania subflava
Pseudohaliea rubra	sample_57	6	Bacteria	Proteobacteria	Gammaproteobacteria	Cellvibrionales	Halieaceae	Pseudohaliea	Pseudohaliea rubra
Pseudohalioglobus lutimaris	sample_57	2	Bacteria	Proteobacteria	Gammaproteobacteria	Cellvibrionales	Halieaceae	Pseudohalioglobus	Pseudohalioglobus lutimaris
Pseudohongiella acticola	sample_57	3	Bacteria	Proteobacteria	Gammaproteobacteria	NA	NA	Pseudohongiella	Pseudohongiella acticola
Pseudohongiella spirulinae	sample_57	2	Bacteria	Proteobacteria	Gammaproteobacteria	NA	NA	Pseudohongiella	Pseudohongiella spirulinae
Pseudolabrys sp. GY_H	sample_57	10	Bacteria	Proteobacteria	Alphaproteobacteria	Hyphomicrobiales	Xanthobacteraceae	Pseudolabrys	Pseudolabrys sp. GY_H
Pseudolabrys sp. Root1462	sample_57	7	Bacteria	Proteobacteria	Alphaproteobacteria	Hyphomicrobiales	Xanthobacteraceae	Pseudolabrys	Pseudolabrys sp. Root1462
Pseudolabrys taiwanensis	sample_57	12	Bacteria	Proteobacteria	Alphaproteobacteria	Hyphomicrobiales	Xanthobacteraceae	Pseudolabrys	Pseudolabrys taiwanensis
Pseudoleptotrichia goodfellowii	sample_57	4	Bacteria	Fusobacteria	Fusobacteriia	Fusobacteriales	Leptotrichiaceae	Pseudoleptotrichia	Pseudoleptotrichia goodfellowii
Pseudomonadales bacterium	sample_57	7	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	NA	NA	Pseudomonadales bacterium
Pseudomonas abietaniphila	sample_57	29	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas abietaniphila
Pseudomonas abyssi	sample_57	2	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas abyssi
Pseudomonas aeruginosa	sample_57	8	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas aeruginosa
Pseudomonas agarici	sample_57	3	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas agarici
Pseudomonas alcaligenes	sample_57	16	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas alcaligenes
Pseudomonas alcaliphila	sample_57	2	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas alcaliphila
Pseudomonas amygdali	sample_57	1	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas amygdali
Pseudomonas argentinensis	sample_57	2	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas argentinensis
Pseudomonas asplenii	sample_57	4	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas asplenii
Pseudomonas asturiensis	sample_57	1	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas asturiensis
Pseudomonas avellanae	sample_57	1	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas avellanae
Pseudomonas aylmerensis	sample_57	2	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas aylmerensis
Pseudomonas baetica	sample_57	1	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas baetica
Pseudomonas balearica	sample_57	4	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas balearica
Pseudomonas batumici	sample_57	1	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas batumici
Pseudomonas benzenivorans	sample_57	5	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas benzenivorans
Pseudomonas borbori	sample_57	2	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas borbori
Pseudomonas brassicacearum	sample_57	4	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas brassicacearum
Pseudomonas cannabina	sample_57	1	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas cannabina
Pseudomonas caricapapayae	sample_57	4	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas caricapapayae
Pseudomonas caspiana	sample_57	2	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas caspiana
Pseudomonas cerasi	sample_57	1	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas cerasi
Pseudomonas chloritidismutans	sample_57	1	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas chloritidismutans
Pseudomonas chlororaphis	sample_57	2	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas chlororaphis
Pseudomonas citronellolis	sample_57	3	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas citronellolis
Pseudomonas coleopterorum	sample_57	1	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas coleopterorum
Pseudomonas composti	sample_57	2	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas composti
Pseudomonas coronafaciens	sample_57	1	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas coronafaciens
Pseudomonas corrugata	sample_57	3	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas corrugata
Pseudomonas costantinii	sample_57	5	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas costantinii
Pseudomonas cremoricolorata	sample_57	1	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas cremoricolorata
Pseudomonas deceptionensis	sample_57	1	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas deceptionensis
Pseudomonas entomophila	sample_57	1	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas entomophila
Pseudomonas fildesensis	sample_57	2	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas fildesensis
Pseudomonas flexibilis	sample_57	6	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas flexibilis
Pseudomonas fluorescens	sample_57	2	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas fluorescens
Pseudomonas fluvialis	sample_57	5	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas fluvialis
Pseudomonas fragi	sample_57	2	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas fragi
Pseudomonas fulva	sample_57	3	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas fulva
Pseudomonas furukawaii	sample_57	6	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas furukawaii
Pseudomonas fuscovaginae	sample_57	1	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas fuscovaginae
Pseudomonas gessardii	sample_57	1	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas gessardii
Pseudomonas glycinae	sample_57	2	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas glycinae
Pseudomonas graminis	sample_57	4	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas graminis
Pseudomonas guangdongensis	sample_57	7	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas guangdongensis
Pseudomonas guguanensis	sample_57	2	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas guguanensis
Pseudomonas guineae	sample_57	2	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas guineae
Pseudomonas helleri	sample_57	2	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas helleri
Pseudomonas indica	sample_57	4	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas indica
Pseudomonas indoloxydans	sample_57	1	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas indoloxydans
Pseudomonas jessenii	sample_57	3	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas jessenii
Pseudomonas jinjuensis	sample_57	1	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas jinjuensis
Pseudomonas kilonensis	sample_57	1	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas kilonensis
Pseudomonas knackmussii	sample_57	7	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas knackmussii
Pseudomonas kunmingensis	sample_57	1	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas kunmingensis
Pseudomonas kuykendallii	sample_57	5	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas kuykendallii
Pseudomonas lactis	sample_57	3	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas lactis
Pseudomonas laurylsulfatiphila	sample_57	2	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas laurylsulfatiphila
Pseudomonas lini	sample_57	1	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas lini
Pseudomonas lundensis	sample_57	1	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas lundensis
Pseudomonas luteola	sample_57	1	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas luteola
Pseudomonas mandelii	sample_57	5	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas mandelii
Pseudomonas mangrovi	sample_57	1	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas mangrovi
Pseudomonas marginalis	sample_57	2	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas marginalis
Pseudomonas mediterranea	sample_57	1	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas mediterranea
Pseudomonas mendocina	sample_57	3	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas mendocina
Pseudomonas migulae	sample_57	2	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas migulae
Pseudomonas mohnii	sample_57	4	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas mohnii
Pseudomonas monteilii	sample_57	2	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas monteilii
Pseudomonas moorei	sample_57	3	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas moorei
Pseudomonas nitroreducens	sample_57	8	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas nitroreducens
Pseudomonas orientalis	sample_57	1	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas orientalis
Pseudomonas oryzae	sample_57	3	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas oryzae
Pseudomonas oryzihabitans	sample_57	5	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas oryzihabitans
Pseudomonas palleroniana	sample_57	1	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas palleroniana
Pseudomonas panacis	sample_57	1	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas panacis
Pseudomonas parafulva	sample_57	3	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas parafulva
Pseudomonas peli	sample_57	2	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas peli
Pseudomonas pharmacofabricae	sample_57	1	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas pharmacofabricae
Pseudomonas phragmitis	sample_57	1	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas phragmitis
Pseudomonas plecoglossicida	sample_57	2	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas plecoglossicida
Pseudomonas poae	sample_57	4	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas poae
Pseudomonas pohangensis	sample_57	4	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas pohangensis
Pseudomonas prosekii	sample_57	2	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas prosekii
Pseudomonas proteolytica	sample_57	1	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas proteolytica
Pseudomonas punonensis	sample_57	2	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas punonensis
Pseudomonas putida	sample_57	5	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas putida
Pseudomonas reidholzensis	sample_57	2	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas reidholzensis
Pseudomonas reinekei	sample_57	4	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas reinekei
Pseudomonas resinovorans	sample_57	2	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas resinovorans
Pseudomonas rhizophila	sample_57	1	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas rhizophila
Pseudomonas sagittaria	sample_57	3	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas sagittaria
Pseudomonas savastanoi	sample_57	2	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas savastanoi
Pseudomonas segetis	sample_57	1	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas segetis
Pseudomonas silesiensis	sample_57	1	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas silesiensis
Pseudomonas simiae	sample_57	4	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas simiae
Pseudomonas soli	sample_57	1	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas soli
Pseudomonas sp.	sample_57	1	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas sp.
Pseudomonas sp. 02C 26	sample_57	2	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas sp. 02C 26
Pseudomonas sp. 06C 126	sample_57	1	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas sp. 06C 126
Pseudomonas sp. 1 R 17	sample_57	2	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas sp. 1 R 17
Pseudomonas sp. 10B238	sample_57	1	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas sp. 10B238
Pseudomonas sp. 1D4	sample_57	1	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas sp. 1D4
Pseudomonas sp. 21	sample_57	2	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas sp. 21
Pseudomonas sp. 21C1	sample_57	1	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas sp. 21C1
