sample	superkingdom	phylum	class	order	family	genus	species	norm_count
sample_37	Bacteria	Actinobacteria	Actinomycetia	Micrococcales	Jonesiaceae	Flavimobilis	Flavimobilis marinus	1.13684219993459
sample_37	Bacteria	Actinobacteria	Actinomycetia	Micrococcales	Microbacteriaceae	Microbacterium	Microbacterium sp. 71-23	0.568421099967297
sample_37	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Capnocytophaga	Capnocytophaga sp. oral taxon 864	2.84210549983649
sample_37	Bacteria	Actinobacteria	Actinomycetia	Streptosporangiales	Thermomonosporaceae	Thermomonospora	Thermomonospora curvata	1.70526329990189
sample_37	Bacteria	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Campylobacteraceae	Campylobacter	Campylobacter sputorum	2.27368439986919
sample_37	Bacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales	Endozoicomonadaceae	Endozoicomonas	Endozoicomonas numazuensis	1.13684219993459
sample_37	Bacteria	Candidatus Yanofskybacteria	NA	NA	NA	NA	Candidatus Yanofskybacteria bacterium GW2011_GWA1_39_13	0.568421099967297
sample_37	Bacteria	Proteobacteria	Zetaproteobacteria	NA	NA	NA	Zetaproteobacteria bacterium CG_4_9_14_0_8_um_filter_55_31	0.568421099967297
sample_37	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Roseobacteraceae	Ruegeria	Ruegeria sp. AD91A	3.41052659980378
sample_37	Bacteria	Proteobacteria	Alphaproteobacteria	Hyphomicrobiales	Brucellaceae	Ochrobactrum	Ochrobactrum sp. 23A/997/2015	0.568421099967297
sample_37	Bacteria	Actinobacteria	Actinomycetia	Micrococcales	Microbacteriaceae	Microbacterium	Microbacterium sp. 71-36	2.84210549983649
sample_37	Bacteria	Actinobacteria	Actinomycetia	Micrococcales	Microbacteriaceae	Microbacterium	Microbacterium sp.	3.41052659980378
sample_37	Bacteria	Actinobacteria	Actinomycetia	Actinomycetales	Actinomycetaceae	Actinomyces	Actinomyces sp. ICM58	3.41052659980378
sample_37	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	Schlegelella	Schlegelella brevitalea	2.27368439986919
sample_37	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas oryzae	2.27368439986919
sample_37	Bacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales	Halomonadaceae	Kushneria	Kushneria marisflavi	1.70526329990189
sample_37	Bacteria	Proteobacteria	Betaproteobacteria	Neisseriales	Neisseriaceae	Eikenella	Eikenella sp. HMSC071B05	1.13684219993459
sample_37	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Rhodospirillaceae	Caenispirillum	Caenispirillum salinarum	2.27368439986919
sample_37	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Caulobacter	Caulobacter sp. Root656	4.54736879973838
sample_37	Bacteria	Verrucomicrobia	Verrucomicrobiae	Verrucomicrobiales	Verrucomicrobiaceae	Verrucomicrobium	Verrucomicrobium sp. GAS474	2.27368439986919
sample_37	Bacteria	Actinobacteria	Actinomycetia	Corynebacteriales	Mycobacteriaceae	Mycobacterium	Mycobacterium lacus	1.13684219993459
sample_37	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Polymorphum	Polymorphum gilvum	0.568421099967297
sample_37	Bacteria	Proteobacteria	Gammaproteobacteria	Moraxellales	Moraxellaceae	Acinetobacter	Acinetobacter oleivorans	1.70526329990189
sample_37	Bacteria	Actinobacteria	Actinomycetia	Streptomycetales	Streptomycetaceae	Streptomyces	Streptomyces cinnamoneus	1.70526329990189
sample_37	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Alcaligenaceae	Bordetella	Bordetella genomosp. 2	0.568421099967297
sample_37	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Rhodobaca	Rhodobaca barguzinensis	0.568421099967297
sample_37	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Paraburkholderia	Paraburkholderia sp. DHOC27	1.70526329990189
sample_37	Bacteria	Actinobacteria	Actinomycetia	Micrococcales	Micrococcaceae	Arthrobacter	Arthrobacter glacialis	2.27368439986919
sample_37	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Roseobacteraceae	Leisingera	Leisingera sp. ANG-S5	0.568421099967297
sample_37	Bacteria	Proteobacteria	Gammaproteobacteria	Vibrionales	Vibrionaceae	Vibrio	Vibrio furnissii	2.84210549983649
sample_37	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Virgibacillus	Virgibacillus pantothenticus	2.27368439986919
sample_37	Bacteria	Actinobacteria	Actinomycetia	Corynebacteriales	Nocardiaceae	Nocardia	Nocardia fluminea	1.70526329990189
sample_37	Bacteria	Actinobacteria	Actinomycetia	Streptomycetales	Streptomycetaceae	Streptomyces	Streptomyces subrutilus	1.70526329990189
sample_37	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingobium	Sphingobium yanoikuyae	1.70526329990189
sample_37	Bacteria	Proteobacteria	Betaproteobacteria	Nitrosomonadales	Nitrosomonadaceae	Nitrosospira	Nitrosospira sp. Nl5	1.70526329990189
sample_37	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Erwiniaceae	Pantoea	Pantoea deleyi	0.568421099967297
sample_37	Bacteria	Proteobacteria	Gammaproteobacteria	NA	NA	Wohlfahrtiimonas	Wohlfahrtiimonas sp. G9077	1.13684219993459
sample_37	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	Bacillus sp. CDB3	1.70526329990189
sample_37	Bacteria	Tenericutes	Mollicutes	Mycoplasmatales	Mycoplasmataceae	Mycoplasma	Mycoplasma genitalium	0.568421099967297
sample_37	Archaea	Euryarchaeota	Methanomicrobia	Methanosarcinales	Methanosarcinaceae	Methanohalophilus	Methanohalophilus portucalensis	0.568421099967297
sample_37	Bacteria	Actinobacteria	Actinomycetia	Corynebacteriales	Mycobacteriaceae	Mycobacterium	Mycobacterium branderi	0.568421099967297
sample_37	Bacteria	Cyanobacteria	NA	Nostocales	Nostocaceae	Nostoc	Nostoc sp. NIES-2111	0.568421099967297
sample_37	Bacteria	Bacteroidetes	NA	NA	NA	NA	Bacteroidetes bacterium GWA2_40_14	0.568421099967297
sample_37	Bacteria	Actinobacteria	Actinomycetia	Micrococcales	Microbacteriaceae	Microbacterium	Microbacterium sp. Leaf179	1.70526329990189
sample_37	Bacteria	Aquificae	Aquificae	Desulfurobacteriales	Desulfurobacteriaceae	Thermovibrio	Thermovibrio ammonificans	2.27368439986919
sample_37	Bacteria	Proteobacteria	Alphaproteobacteria	Hyphomonadales	Hyphomonadaceae	Hyphomonas	Hyphomonas beringensis	0.568421099967297
sample_37	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	Bacillus sp. TH007	2.27368439986919
sample_37	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Alcaligenaceae	Achromobacter	Achromobacter sp. HZ28	1.13684219993459
sample_37	Bacteria	Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Staphylococcus sp. HMSC055G07	0.568421099967297
sample_37	Bacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales	Halomonadaceae	Halomonas	Halomonas korlensis	1.13684219993459
sample_37	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Crocinitomicaceae	Fluviicola	Candidatus Fluviicola riflensis	0.568421099967297
sample_37	Bacteria	Proteobacteria	Betaproteobacteria	Neisseriales	Neisseriaceae	Neisseria	Neisseria elongata	0.568421099967297
sample_37	Bacteria	Cyanobacteria	NA	Synechococcales	Synechococcaceae	Synechococcus	Synechococcus sp. RCC307	0.568421099967297
sample_37	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	Bacillus sp. Leaf406	2.84210549983649
sample_37	Bacteria	Actinobacteria	Actinomycetia	Streptomycetales	Streptomycetaceae	Streptomyces	Streptomyces pluripotens	1.70526329990189
sample_37	Bacteria	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Helicobacteraceae	Helicobacter	Helicobacter hepaticus	3.41052659980378
sample_37	Bacteria	Proteobacteria	Acidithiobacillia	Acidithiobacillales	Acidithiobacillaceae	Acidithiobacillus	Acidithiobacillus caldus	1.13684219993459
sample_37	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Pradoshia	Pradoshia eiseniae	2.27368439986919
sample_37	Bacteria	Deinococcus-Thermus	Deinococci	Deinococcales	Deinococcaceae	Deinococcus	Deinococcus hopiensis	1.70526329990189
sample_37	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Paraburkholderia	Paraburkholderia xenovorans	2.84210549983649
sample_37	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	Delftia	Delftia sp. Cs1-4	1.13684219993459
sample_37	Bacteria	Actinobacteria	Actinomycetia	Micrococcales	Microbacteriaceae	Leifsonia	Leifsonia sp. Root4	1.13684219993459
sample_37	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Klebsiella	Klebsiella grimontii	0.568421099967297
sample_37	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	Bacillus sp. AFS043905	1.13684219993459
sample_37	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Cedecea	Cedecea davisae	3.41052659980378
sample_37	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Acetobacteraceae	Novacetimonas	Novacetimonas pomaceti	1.70526329990189
sample_37	Bacteria	Proteobacteria	Alphaproteobacteria	NA	NA	NA	Alphaproteobacteria bacterium CG1_02_46_17	1.70526329990189
sample_37	Bacteria	Firmicutes	Bacilli	Lactobacillales	Enterococcaceae	Vagococcus	Vagococcus lutrae	1.13684219993459
sample_37	Bacteria	Firmicutes	Bacilli	Lactobacillales	Aerococcaceae	Aerococcus	Aerococcus sp. HMSC035B07	1.70526329990189
sample_37	Bacteria	Proteobacteria	Alphaproteobacteria	Hyphomicrobiales	Phyllobacteriaceae	Mesorhizobium	Mesorhizobium muleiense	2.84210549983649
sample_37	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Paraburkholderia	Paraburkholderia graminis	1.13684219993459
sample_37	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Pectobacteriaceae	Brenneria	Brenneria goodwinii	2.84210549983649
sample_37	Bacteria	Proteobacteria	Alphaproteobacteria	Hyphomicrobiales	Bartonellaceae	Bartonella	Bartonella tribocorum	2.27368439986919
sample_37	Bacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales	Oceanospirillaceae	Marinobacterium	Marinobacterium lutimaris	1.13684219993459
sample_37	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Salegentibacter	Salegentibacter salegens	2.27368439986919
sample_37	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Mesonia	Mesonia algae	3.97894769977108
sample_37	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	Variovorax	Variovorax sp.	2.27368439986919
sample_37	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Marinobacteraceae	Marinobacter	Marinobacter sp.	1.70526329990189
sample_37	Bacteria	Proteobacteria	Gammaproteobacteria	Legionellales	Legionellaceae	Legionella	Legionella maceachernii	2.84210549983649
sample_37	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Rhodobacter	Rhodobacter capsulatus	2.27368439986919
sample_37	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Paracoccus	Paracoccus pantotrophus	1.13684219993459
sample_37	Archaea	Candidatus Altiarchaeota	NA	Candidatus Altiarchaeales	NA	NA	Candidatus Altiarchaeales archaeon ex4484_96	2.27368439986919
sample_37	Bacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales	Alcanivoracaceae	Ketobacter	Ketobacter alkanivorans	1.70526329990189
sample_37	Bacteria	Proteobacteria	Alphaproteobacteria	Hyphomicrobiales	Phyllobacteriaceae	Mesorhizobium	Mesorhizobium sp. Root554	0.568421099967297
sample_37	Bacteria	Cyanobacteria	NA	Synechococcales	Synechococcaceae	Synechococcus	Synechococcus sp. PCC 8807	1.13684219993459
sample_37	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Geobacillus	Geobacillus sp. Manikaran-105	1.13684219993459
sample_37	Bacteria	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Haemophilus	Haemophilus sp. HMSC073C03	1.13684219993459
sample_37	Bacteria	Actinobacteria	Actinomycetia	Micrococcales	Micrococcaceae	Arthrobacter	Arthrobacter sp. MYb214	1.13684219993459
sample_37	Bacteria	Proteobacteria	Betaproteobacteria	Rhodocyclales	Rhodocyclaceae	Aromatoleum	Aromatoleum aromaticum	1.70526329990189
sample_37	Bacteria	Actinobacteria	Actinomycetia	Streptomycetales	Streptomycetaceae	Streptomyces	Streptomyces inhibens	2.27368439986919
sample_37	NA	NA	NA	NA	NA	NA	NA	0.568421099967297
sample_37	Bacteria	Actinobacteria	Actinomycetia	Streptomycetales	Streptomycetaceae	Streptomyces	Streptomyces pini	1.70526329990189
sample_37	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingopyxis	Sphingopyxis lindanitolerans	0.568421099967297
sample_37	Bacteria	Proteobacteria	Alphaproteobacteria	Hyphomicrobiales	Rhizobiaceae	Sinorhizobium	Sinorhizobium sp. Sb3	0.568421099967297
sample_37	Bacteria	Actinobacteria	Actinomycetia	Micrococcales	Micrococcaceae	Kocuria	Kocuria indica	0.568421099967297
sample_37	Bacteria	Cyanobacteria	NA	Nostocales	Nostocaceae	Cylindrospermum	Cylindrospermum stagnale	1.13684219993459
sample_37	Bacteria	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Sulfurospirillaceae	Sulfurospirillum	Sulfurospirillum halorespirans	0.568421099967297
sample_37	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Acetobacteraceae	Neoasaia	Neoasaia chiangmaiensis	1.13684219993459
sample_37	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Stenotrophomonas	Stenotrophomonas sp. Betaine-02u-21	1.13684219993459
sample_37	Bacteria	Actinobacteria	Actinomycetia	Pseudonocardiales	Pseudonocardiaceae	Saccharomonospora	Saccharomonospora viridis	2.27368439986919
sample_37	Bacteria	Firmicutes	Clostridia	Eubacteriales	Clostridiales Family XVI. Incertae Sedis	Carboxydocella	Carboxydocella sporoproducens	2.84210549983649
sample_37	Bacteria	Synergistetes	Synergistia	Synergistales	Synergistaceae	Jonquetella	Jonquetella anthropi	1.70526329990189
sample_37	Bacteria	Proteobacteria	Alphaproteobacteria	Hyphomicrobiales	Rhodobiaceae	Rhodobium	Rhodobium orientis	0.568421099967297
sample_37	Bacteria	Proteobacteria	Deltaproteobacteria	NA	NA	NA	Deltaproteobacteria bacterium GWC2_55_46	0.568421099967297
sample_37	Bacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales	Saccharospirillaceae	Reinekea	Reinekea forsetii	1.70526329990189
sample_37	Bacteria	Proteobacteria	Alphaproteobacteria	Hyphomicrobiales	Phyllobacteriaceae	Pseudaminobacter	Pseudaminobacter manganicus	1.70526329990189
sample_37	Bacteria	Proteobacteria	Gammaproteobacteria	Moraxellales	Moraxellaceae	Acinetobacter	Acinetobacter kookii	2.84210549983649
sample_37	Bacteria	Proteobacteria	Alphaproteobacteria	Hyphomicrobiales	Devosiaceae	Devosia	Devosia sp. H5989	2.27368439986919
sample_37	Bacteria	Actinobacteria	Actinomycetia	Corynebacteriales	Gordoniaceae	Gordonia	Gordonia lacunae	1.13684219993459
sample_37	Bacteria	Firmicutes	Clostridia	Thermoanaerobacterales	Thermoanaerobacteraceae	Moorella	Moorella stamsii	1.13684219993459
sample_37	Bacteria	Actinobacteria	Actinomycetia	Micrococcales	Cellulomonadaceae	Cellulomonas	Cellulomonas sp. PSBB021	2.27368439986919
sample_37	Bacteria	Bacteroidetes	Cytophagia	Cytophagales	Cyclobacteriaceae	Lunatimonas	Lunatimonas lonarensis	2.84210549983649
sample_37	Bacteria	Actinobacteria	Actinomycetia	Streptomycetales	Streptomycetaceae	Streptomyces	Streptomyces sp. FBKL.4005	0.568421099967297
sample_37	Bacteria	Actinobacteria	Actinomycetia	Actinomycetales	Actinomycetaceae	Trueperella	Trueperella bernardiae	2.84210549983649
sample_37	Bacteria	Actinobacteria	Actinomycetia	Streptomycetales	Streptomycetaceae	Streptomyces	Streptomyces griseus	1.70526329990189
sample_37	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas sp. A46	1.13684219993459
sample_37	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Cognatiyoonia	Cognatiyoonia sediminum	1.13684219993459
sample_37	Archaea	Euryarchaeota	Halobacteria	Haloferacales	Halorubraceae	Halonotius	Halonotius sp. J07HN6	1.70526329990189
sample_37	Bacteria	Actinobacteria	Actinomycetia	Propionibacteriales	Propionibacteriaceae	Raineyella	Raineyella antarctica	2.27368439986919
sample_37	Bacteria	Cyanobacteria	NA	Synechococcales	Synechococcaceae	Synechococcus	Synechococcus sp. KORDI-100	1.70526329990189
sample_37	Bacteria	Cyanobacteria	NA	Synechococcales	Prochlorococcaceae	Prochlorococcus	Prochlorococcus sp. MIT 0701	1.13684219993459
sample_37	Bacteria	Actinobacteria	Actinomycetia	Corynebacteriales	Mycobacteriaceae	Mycobacterium	Mycobacterium paraseoulense	1.70526329990189
sample_37	Bacteria	Proteobacteria	Gammaproteobacteria	Moraxellales	Moraxellaceae	Acinetobacter	Acinetobacter sp. SFD	1.13684219993459
sample_37	Bacteria	Proteobacteria	Alphaproteobacteria	Hyphomicrobiales	Parvibaculaceae	Candidatus Phaeomarinobacter	Candidatus Phaeomarinobacter ectocarpi	2.84210549983649
sample_37	Bacteria	Actinobacteria	Actinomycetia	Corynebacteriales	Mycobacteriaceae	Mycobacteroides	Mycobacteroides abscessus	2.27368439986919
sample_37	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Geobacillus	Geobacillus sp. LYN3	0.568421099967297
sample_37	Bacteria	Actinobacteria	Actinomycetia	Geodermatophilales	Geodermatophilaceae	Geodermatophilus	Geodermatophilus sp. Leaf369	2.27368439986919
sample_37	Bacteria	Actinobacteria	Actinomycetia	Corynebacteriales	Mycobacteriaceae	Mycobacterium	Mycobacterium fragae	0.568421099967297
sample_37	Bacteria	Proteobacteria	Alphaproteobacteria	Hyphomicrobiales	Bradyrhizobiaceae	Bradyrhizobium	Bradyrhizobium centrolobii	2.27368439986919
sample_37	Bacteria	Actinobacteria	Actinomycetia	Corynebacteriales	Mycobacteriaceae	Mycobacterium	Mycobacterium rhizamassiliense	0.568421099967297
sample_37	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	Curvibacter	Curvibacter sp. GWA2_64_110	1.70526329990189
sample_37	Bacteria	Actinobacteria	Actinomycetia	Propionibacteriales	Propionibacteriaceae	Tessaracoccus	Tessaracoccus flavus	2.84210549983649
sample_37	Bacteria	Proteobacteria	Alphaproteobacteria	Hyphomicrobiales	Aurantimonadaceae	Aureimonas	Aureimonas sp. Leaf324	0.568421099967297
sample_37	Bacteria	Proteobacteria	Betaproteobacteria	Nitrosomonadales	NA	NA	Gallionellales bacterium 39-52-133	0.568421099967297
sample_37	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Pontibacillus	Pontibacillus yanchengensis	3.41052659980378
sample_37	Bacteria	Bacteroidetes	Cytophagia	Cytophagales	Cytophagaceae	Sporocytophaga	Sporocytophaga myxococcoides	0.568421099967297
sample_37	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Roseobacteraceae	Leisingera	Leisingera sp. ANG-M1	5.11578989970568
sample_37	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Thalassospiraceae	Thalassospira	Thalassospira povalilytica	1.70526329990189
sample_37	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Klebsiella	Klebsiella sp. KTE92	1.13684219993459
sample_37	Archaea	Thaumarchaeota	NA	NA	NA	NA	Marine Group I thaumarchaeote SCGC AAA799-E16	0.568421099967297
sample_37	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	NA	Rubrivivax	Rubrivivax benzoatilyticus	1.70526329990189
sample_37	Bacteria	Actinobacteria	Actinomycetia	Micrococcales	Microbacteriaceae	Microbacterium	Microbacterium ginsengisoli	2.27368439986919
sample_37	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	NA	NA	Pseudomonadales bacterium RIFCSPHIGHO2_12_FULL_40_16	1.13684219993459
sample_37	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Yersiniaceae	Serratia	Serratia sp. JKS296	0.568421099967297
sample_37	Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	Pseudoalteromonadaceae	Pseudoalteromonas	Pseudoalteromonas piratica	1.13684219993459
sample_37	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Paracoccus	Paracoccus tibetensis	2.84210549983649
sample_37	Bacteria	Actinobacteria	Actinomycetia	Actinomycetales	Actinomycetaceae	Buchananella	Buchananella hordeovulneris	1.13684219993459
sample_37	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Burkholderia	Burkholderia sp. MSMB2040	2.27368439986919
sample_37	Bacteria	Nitrospirae	NA	NA	NA	NA	Nitrospirae bacterium CG2_30_53_67	0.568421099967297
sample_37	Bacteria	Actinobacteria	Actinomycetia	Micrococcales	Promicromonosporaceae	Xylanimonas	Xylanimonas oleitrophica	2.84210549983649
