dummy	species	CAMISIM_MG_Illumina_minitax_all_NCBI_genomes_BestAln_sample_17	CAMISIM_MG_Illumina_minitax_all_NCBI_genomes_BestAln_sample_37	CAMISIM_MG_Illumina_minitax_all_NCBI_genomes_BestAln_sample_57	CAMISIM_MG_Illumina_minitax_all_NCBI_genomes_BestAln_sample_1	CAMISIM_MG_Illumina_minitax_all_NCBI_genomes_BestAln_sample_10	CAMISIM_MG_Illumina_minitax_all_NCBI_genomes_BestAln_sample_15	CAMISIM_MG_Illumina_minitax_all_NCBI_genomes_BestAln_sample_20	CAMISIM_MG_Illumina_minitax_all_NCBI_genomes_BestAln_sample_25	CAMISIM_MG_Illumina_minitax_all_NCBI_genomes_BestAln_sample_30	CAMISIM_MG_Illumina_minitax_all_NCBI_genomes_BestAln_sample_35	CAMISIM_MG_Illumina_minitax_all_NCBI_genomes_BestAln_sample_5	CAMISIM_MG_Illumina_minitax_all_NCBI_genomes_BestAln_sample_55	CAMISIM_MG_Illumina_minitax_all_NCBI_genomes_BestAln_sample_60	CAMISIM_MG_PacBio_minitax_all_NCBI_genomes_BestAln_CAMISIM_MG_PacBio_minitax_all_NCBI_genomes_BestAln_sample_1	CAMISIM_MG_PacBio_minitax_all_NCBI_genomes_BestAln_CAMISIM_MG_PacBio_minitax_all_NCBI_genomes_BestAln_sample_10	CAMISIM_MG_PacBio_minitax_all_NCBI_genomes_BestAln_CAMISIM_MG_PacBio_minitax_all_NCBI_genomes_BestAln_sample_15	CAMISIM_MG_PacBio_minitax_all_NCBI_genomes_BestAln_CAMISIM_MG_PacBio_minitax_all_NCBI_genomes_BestAln_sample_20	CAMISIM_MG_PacBio_minitax_all_NCBI_genomes_BestAln_CAMISIM_MG_PacBio_minitax_all_NCBI_genomes_BestAln_sample_25	CAMISIM_MG_PacBio_minitax_all_NCBI_genomes_BestAln_CAMISIM_MG_PacBio_minitax_all_NCBI_genomes_BestAln_sample_30	CAMISIM_MG_PacBio_minitax_all_NCBI_genomes_BestAln_CAMISIM_MG_PacBio_minitax_all_NCBI_genomes_BestAln_sample_35	CAMISIM_MG_PacBio_minitax_all_NCBI_genomes_BestAln_CAMISIM_MG_PacBio_minitax_all_NCBI_genomes_BestAln_sample_40	CAMISIM_MG_PacBio_minitax_all_NCBI_genomes_BestAln_CAMISIM_MG_PacBio_minitax_all_NCBI_genomes_BestAln_sample_5	CAMISIM_MG_PacBio_minitax_all_NCBI_genomes_BestAln_CAMISIM_MG_PacBio_minitax_all_NCBI_genomes_BestAln_sample_50	CAMISIM_MG_PacBio_minitax_all_NCBI_genomes_BestAln_CAMISIM_MG_PacBio_minitax_all_NCBI_genomes_BestAln_sample_55	CAMISIM_MG_PacBio_minitax_all_NCBI_genomes_BestAln_CAMISIM_MG_PacBio_minitax_all_NCBI_genomes_BestAln_sample_60	sample_1	sample_10	sample_15	sample_17	sample_20	sample_25	sample_30	sample_35	sample_37	sample_40	sample_5	sample_50	sample_55	sample_57	sample_60
TRUE	Saccharothrix sp. CB00851	1	4	3	2	14	1	18	4	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Sagittula sp. P11	5	4	11	1	47	6	7	17	4	0	14	4	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Sagittula stellata	5	2	14	0	17	3	3	15	1	1	11	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Salegentibacter agarivorans	3	3	1	2	0	3	1	3	2	6	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Salegentibacter echinorum	5	4	8	0	2	2	3	1	1	1	1	2	7	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Salegentibacter flavus	1	8	3	3	1	1	1	3	1	6	1	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Salegentibacter mishustinae	2	4	4	4	6	2	4	2	7	6	4	3	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Salegentibacter salarius	4	3	0	0	0	0	0	2	1	0	0	2	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Salegentibacter salegens	9	4	84	3	0	3	2	4	30	2	1	1	123	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Salegentibacter salinarum	9	2	6	32	2	7	4	4	2	4	3	3	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Salegentibacter sp. T436	1	1	4	2	1	1	6	4	2	9	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Salibacterium halotolerans	8	9	3	11	9	12	17	9	4	0	42	38	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Salibacterium qingdaonense	3	7	2	14	17	7	11	9	4	0	5	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Salibaculum griseiflavum	1	1	8	3	3	1	12	3	0	2	8	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Salicibibacter kimchii	2	6	2	7	5	2	2	3	3	1	3	5	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Salimicrobium album	1	2	0	2	1	0	1	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Salimicrobium flavidum	3	1	1	1	2	1	3	0	1	1	2	1	1	0	2	1	0	0	0	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Salimicrobium halophilum	6	12	1	9	3	11	3	3	2	0	4	5	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Salimicrobium humidisoli	2	7	1	4	0	3	3	0	6	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Salimicrobium jeotgali	5	2	0	5	1	2	1	4	3	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Salinarchaeum sp. Harcht-Bsk1	3	0	1	0	9	1	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Salinibacter ruber	2	1	0	0	9	1	3	8	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Salinibacterium amurskyense	4	2	0	2	12	3	4	0	1	0	2	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Salinibacterium hongtaonis	1	0	2	0	1	1	0	10	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Salinicoccus alkaliphilus	5	5	1	2	9	3	26	4	3	2	2	3	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Salinicoccus halodurans	4	14	0	12	17	5	4	14	0	1	3	10	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Salinicoccus kekensis	10	4	1	41	2	4	58	9	4	4	6	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Salinicoccus qingdaonensis	3	6	2	4	12	4	3	14	2	1	3	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Salinicoccus roseus	4	10	0	11	6	3	6	1	1	2	6	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Salinicola socius	1	2	2	1	2	1	3	6	1	0	2	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Salinicola sp.	2	3	1	2	4	3	1	1	1	4	3	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Salinicola sp. MH3R3-1	4	6	4	0	10	2	10	29	2	0	6	1	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Salinicola sp. MIT1003	3	2	7	0	6	1	16	3	3	3	6	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Salinigranum rubrum	0	1	0	0	1	0	18	1	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Salinihabitans flavidus	6	3	7	0	19	4	14	7	0	0	10	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Salinimicrobium sediminis	3	3	0	5	6	2	5	2	1	1	0	4	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Salinimonas sediminis	2	1	0	0	1	1	1	1	1	0	71	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Saliniradius amylolyticus	2	4	1	3	1	2	0	1	1	0	44	0	3	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Saliniramus fredricksonii	16	2	7	1	28	4	7	17	5	1	8	0	6	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Salinisphaera hydrothermalis	4	4	1	1	11	5	12	23	2	0	3	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Salinisphaera shabanensis	12	5	5	0	1	6	19	19	2	1	18	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Salinisphaera sp.	1	4	2	0	9	4	22	6	0	1	2	1	3	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Salinisphaera sp. LB1	5	5	3	1	2	2	8	23	3	1	8	2	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Salinisphaeraceae bacterium	5	1	2	2	20	3	5	3	6	0	3	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Salinispora tropica	1	0	0	1	3	1	2	1	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Salinivibrio costicola	1	0	1	2	0	1	0	0	0	0	1	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Salinivibrio kushneri	0	0	0	0	0	1	1	2	1	0	9	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Salinivibrio proteolyticus	0	5	8	1	4	1	0	28	5	0	7	3	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Salinivibrio sp. BNH	3	1	0	0	0	2	0	0	1	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Salinivibrio sp. ES.052	0	7	1	1	2	4	0	1	1	0	3	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Salinivibrio sp. KP-1	0	1	2	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Salinivibrio sp. PR5	36	0	0	39	0	0	40	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Salinivibrio sp. PR932	1	2	0	1	0	0	3	0	0	0	3	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Salinivirgaceae bacterium	10	32	29	11	15	20	6	15	9	7	10	15	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Salipaludibacillus aurantiacus	8	6	2	5	7	5	4	3	6	6	3	5	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Salipaludibacillus keqinensis	4	4	5	2	13	7	3	5	2	1	1	2	6	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Salipiger abyssi	8	3	15	4	5	3	15	10	9	2	11	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Salipiger aestuarii	12	3	5	0	1	7	7	5	4	0	13	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Salipiger bermudensis	9	1	9	3	4	7	4	9	4	6	6	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Salipiger marinus	4	4	8	0	6	4	9	11	3	4	6	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Salipiger mucosus	4	6	19	0	22	6	5	13	3	1	6	1	8	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Salipiger profundus	3	1	4	0	3	0	1	9	3	0	3	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Salipiger sp.	1	2	2	1	2	2	3	6	1	1	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Salipiger sp. CCB-MM3	11	4	17	0	3	7	2	8	4	2	11	1	6	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Salipiger thiooxidans	54	2	4	32	6	2	75	7	2	5	4	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Salisediminibacterium haloalkalitolerans	7	17	2	6	8	6	1	13	4	3	3	6	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Salisediminibacterium selenitireducens	2	5	0	3	2	2	2	21	11	2	3	1	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Saliterribacillus persicus	15	7	2	6	24	32	14	12	2	1	11	5	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Salmonella bongori	3	3	4	2	30	5	1	12	0	0	4	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Salmonella enterica	9	6	65	6	3	2	23	11	2	0	20	0	7	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Salmonella sp. HMSC13B08	1	1	7	1	0	0	3	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Sandaracinus amylolyticus	20	11	5	2	65	6	54	14	2	0	6	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Sandaracinus sp.	5	8	1	1	27	6	17	6	7	6	6	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Sandarakinorhabdus cyanobacteriorum	9	1	5	0	18	10	10	5	1	28	17	1	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Sanguibacter keddieii	3	2	2	2	8	1	9	24	6	3	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Sanguibacter sp. Leaf3	6	3	0	1	13	0	3	2	0	5	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Saprospira grandis	3	4	3	3	0	0	4	2	1	2	3	6	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Saprospirales bacterium	6	3	1	0	7	2	5	21	2	1	2	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	SAR116 cluster bacterium	9	4	34	0	1	7	2	25	4	0	25	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	SAR86 cluster bacterium	15	3	1	45	7	11	7	0	39	1	6	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	SAR92 bacterium BACL16 MAG-120619-bin48	11	3	0	3	0	0	0	2	1	1	5	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Sarcina sp. DSM 11001	400	315	35	461	214	150	309	129	180	52	72	102	50	4	8	4	6	2	3	0	19	3	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Sarcina ventriculi	13	29	10	28	50	50	21	34	42	1	6	5	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Scardovia inopinata	30	4	5	17	29	12	219	7	3	5	8	3	3	8	2	2	15	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Scardovia wiggsiae	8	4	3	7	39	16	14	10	3	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Schaalia cardiffensis	33	5	3	16	7	1	23	12	1	3	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Schaalia georgiae	5	6	8	1	73	12	9	27	4	4	3	1	5	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Schaalia meyeri	3	3	0	0	12	4	7	3	2	1	1	0	5	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Schaalia odontolytica	21	14	18	0	184	22	13	49	7	4	3	1	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Schaalia radingae	0	7	1	0	1	1	0	5	5	4	1	0	3	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Schaalia turicensis	2	20	2	1	24	10	3	28	33	29	3	1	4	0	0	0	0	3	5	5	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Schaedlerella arabinosiphila	675	836	238	445	334	1485	1368	606	1049	258	1772	2030	711	27	18	95	46	26	62	14	57	59	17	52	86	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Schinkia azotoformans	54	19	11	102	177	87	220	41	47	102	9	4	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Schlegelella brevitalea	8	4	4	1	22	4	6	10	1	1	9	0	10	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Schlegelella thermodepolymerans	4	1	3	0	8	2	7	7	3	15	1	1	12	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Schleiferia thermophila	2	18	1	9	11	4	5	10	3	3	14	6	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Schleiferilactobacillus harbinensis	147	69	47	167	1116	501	438	261	68	949	22	3	66	0	85	45	5	29	3	108	5	1	1	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Schleiferilactobacillus perolens	1962	117	313	1819	4019	1749	5158	446	539	1015	70	24	372	49	128	62	124	19	17	50	9	3	2	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Schleiferilactobacillus shenzhenensis	25	3	15	11	62	22	37	12	5	1	2	2	7	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Schnuerera ultunensis	19	28	7	62	25	56	93	61	19	12	11	41	2	0	0	1	2	0	1	0	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Schwartzia succinivorans	43	56	14	76	30	61	31	53	32	8	27	27	7	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Scytonema hofmannii	5	4	2	2	7	6	8	15	16	1	1	2	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Scytonema sp. HK-05	0	3	2	1	0	0	1	1	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Scytonema sp. NIES-4073	2	4	2	5	1	4	1	1	3	0	1	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Sebaldella termitidis	17	21	14	31	20	26	33	35	24	2	31	30	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Secundilactobacillus collinoides	355	394	196	343	3599	1954	790	1205	291	3830	70	45	450	131	459	219	360	85	49	282	51	4	7	5	48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Secundilactobacillus kimchicus	5	39	8	6	235	134	3	92	17	202	6	2	47	0	57	33	1	17	5	69	7	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Secundilactobacillus malefermentans	223	95	39	342	1330	688	854	312	182	1258	22	17	115	19	61	21	61	6	7	43	8	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Secundilactobacillus odoratitofui	5	69	28	23	519	287	18	199	32	492	7	8	89	4	114	55	0	46	6	128	8	4	2	1	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Secundilactobacillus oryzae	322	170	93	248	1641	920	713	453	138	1737	26	14	127	7	123	63	16	35	5	129	9	1	2	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Secundilactobacillus silagincola	30	149	64	43	1187	596	56	407	88	1227	26	15	133	4	229	102	3	69	20	216	19	5	3	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Secundilactobacillus similis	60	113	46	130	879	462	305	304	75	1009	21	14	124	41	158	82	88	40	16	93	15	2	0	2	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Sedimenticola selenatireducens	5	4	4	4	4	2	13	5	1	0	191	277	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Sedimenticola thiotaurini	5	1	3	0	0	1	1	5	2	1	8	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Sedimentitalea nanhaiensis	4	3	6	3	1	12	4	5	1	1	11	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Sediminibacillus albus	2	8	1	4	9	1	5	8	2	3	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Sediminibacillus halophilus	2	5	1	7	10	11	2	4	2	3	2	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Sediminibacterium ginsengisoli	12	1	26	3	9	9	10	4	3	314	9	5	5	1	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Sediminibacterium magnilacihabitans	2	0	19894	0	6820	2723	8109	6	4	213594	2630	0	4	0	663	261	827	0	0	20973	0	250	873	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Sediminicola luteus	5	3	4	0	3	1	1	2	2	1	1	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Sediminicola sp. YIK13	4	2	2	1	1	2	2	2	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Sediminihabitans luteus	4	6	7	0	24	2	7	21	1	1	1	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Sediminispirochaeta smaragdinae	54	7	1	32	5	7	70	6	1	10	14	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Segniliparus rugosus	2	2	1	0	8	0	13	2	2	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Selenihalanaerobacter shriftii	9	32	5	6	61	52	26	14	9	4	0	13	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Selenomonas artemidis	6	2	0	2	3	1	15	5	1	3	3	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Selenomonas flueggei	15	2	2	11	17	1	32	16	16	1	2	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
